                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.697729E-01             4.992991E-02             6.021430E-01             1.461203E+01             1.193896E+01             2.115362E-03             1.460992E+01             2.995425E+01             0.000000E+00
                   0.1800             3.736607E-01             4.992931E-02             6.499351E-01             1.461199E+01             1.238990E+01             2.119191E-03             1.460987E+01             2.995425E+01             0.000000E+00
                   0.3600             3.439041E-01             4.992732E-02             6.500876E-01             1.461180E+01             1.240960E+01             2.130671E-03             1.460967E+01             2.995425E+01             0.000000E+00
                   0.5400             3.149613E-01             4.992400E-02             6.500821E-01             1.461148E+01             1.242848E+01             2.149802E-03             1.460933E+01             2.995425E+01             0.000000E+00
                   0.7200             2.863312E-01             4.991935E-02             6.500771E-01             1.461104E+01             1.244795E+01             2.176585E-03             1.460886E+01             2.995425E+01             0.000000E+00
                   0.9000             2.578923E-01             4.991337E-02             6.501140E-01             1.461047E+01             1.246834E+01             2.211018E-03             1.460826E+01             2.995425E+01             0.000000E+00
                   1.0800             2.296195E-01             4.990607E-02             6.502030E-01             1.460978E+01             1.248971E+01             2.253099E-03             1.460752E+01             2.995425E+01             0.000000E+00
                   1.2600             2.015086E-01             4.989744E-02             6.503460E-01             1.460896E+01             1.251204E+01             2.302825E-03             1.460665E+01             2.995425E+01             0.000000E+00
                   1.4400             1.735733E-01             4.988749E-02             6.505427E-01             1.460801E+01             1.253531E+01             2.360195E-03             1.460565E+01             2.995425E+01             0.000000E+00
                   1.6200             1.458240E-01             4.987621E-02             6.507922E-01             1.460694E+01             1.255945E+01             2.425204E-03             1.460451E+01             2.995425E+01             0.000000E+00
                   1.8000             1.182743E-01             4.986360E-02             6.510935E-01             1.460574E+01             1.258444E+01             2.497850E-03             1.460324E+01             2.995425E+01             0.000000E+00
                   1.9800             9.093309E-02             4.984968E-02             6.514455E-01             1.460441E+01             1.261022E+01             2.578129E-03             1.460184E+01             2.995425E+01             0.000000E+00
                   2.1600             6.381515E-02             4.983442E-02             6.518471E-01             1.460296E+01             1.263674E+01             2.666036E-03             1.460030E+01             2.995425E+01             0.000000E+00
                   2.3400             3.693089E-02             4.981785E-02             6.522973E-01             1.460139E+01             1.266396E+01             2.761567E-03             1.459863E+01             2.995425E+01             0.000000E+00
