                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.726873E-01             5.784377E-02             8.103381E-01             1.692531E+01             1.409903E+01             2.450645E-03             1.692286E+01             4.791728E+01             0.000000E+00
                   0.1800             5.894948E-01             5.784307E-02             7.767270E-01             1.692525E+01             1.381323E+01             2.455081E-03             1.692280E+01             4.791728E+01             0.000000E+00
                   0.3600             5.438892E-01             5.784076E-02             7.770195E-01             1.692504E+01             1.383070E+01             2.468380E-03             1.692257E+01             4.791728E+01             0.000000E+00
                   0.5400             4.981277E-01             5.783692E-02             7.774953E-01             1.692467E+01             1.385211E+01             2.490544E-03             1.692218E+01             4.791728E+01             0.000000E+00
                   0.7200             4.523329E-01             5.783153E-02             7.781077E-01             1.692416E+01             1.387700E+01             2.521572E-03             1.692164E+01             4.791728E+01             0.000000E+00
                   0.9000             4.065858E-01             5.782461E-02             7.788321E-01             1.692350E+01             1.390507E+01             2.561463E-03             1.692094E+01             4.791728E+01             0.000000E+00
                   1.0800             3.609279E-01             5.781615E-02             7.796554E-01             1.692269E+01             1.393616E+01             2.610213E-03             1.692008E+01             4.791728E+01             0.000000E+00
                   1.2600             3.153750E-01             5.780615E-02             7.805708E-01             1.692174E+01             1.397014E+01             2.667822E-03             1.691908E+01             4.791728E+01             0.000000E+00
                   1.4400             2.699537E-01             5.779462E-02             7.815742E-01             1.692065E+01             1.400690E+01             2.734284E-03             1.691791E+01             4.791728E+01             0.000000E+00
                   1.6200             2.246778E-01             5.778155E-02             7.826632E-01             1.691941E+01             1.404637E+01             2.809598E-03             1.691660E+01             4.791728E+01             0.000000E+00
                   1.8000             1.795634E-01             5.776695E-02             7.838361E-01             1.691802E+01             1.408844E+01             2.893758E-03             1.691512E+01             4.791728E+01             0.000000E+00
                   1.9800             1.346168E-01             5.775081E-02             7.850917E-01             1.691648E+01             1.413305E+01             2.986761E-03             1.691350E+01             4.791728E+01             0.000000E+00
                   2.1600             8.985475E-02             5.773315E-02             7.864286E-01             1.691480E+01             1.418011E+01             3.088601E-03             1.691172E+01             4.791728E+01             0.000000E+00
