                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.817628E-01             7.291086E-02             9.099823E-01             2.133743E+01             1.767384E+01             3.088987E-03             2.133434E+01             4.443018E+01             0.000000E+00
                   0.1800             4.290322E-01             7.290998E-02             9.409713E-01             2.133736E+01             1.799342E+01             3.094579E-03             2.133427E+01             4.443018E+01             0.000000E+00
                   0.3600             3.661198E-01             7.290707E-02             9.422226E-01             2.133708E+01             1.803879E+01             3.111342E-03             2.133397E+01             4.443018E+01             0.000000E+00
                   0.5400             3.032832E-01             7.290223E-02             9.435800E-01             2.133662E+01             1.808858E+01             3.139279E-03             2.133348E+01             4.443018E+01             0.000000E+00
                   0.7200             2.405132E-01             7.289544E-02             9.450530E-01             2.133598E+01             1.814275E+01             3.178390E-03             2.133280E+01             4.443018E+01             0.000000E+00
                   0.9000             1.778205E-01             7.288671E-02             9.466461E-01             2.133515E+01             1.820126E+01             3.228671E-03             2.133192E+01             4.443018E+01             0.000000E+00
                   1.0800             1.152063E-01             7.287605E-02             9.483619E-01             2.133413E+01             1.826402E+01             3.290120E-03             2.133084E+01             4.443018E+01             0.000000E+00
                   1.2600             5.265990E-02             7.286345E-02             9.502014E-01             2.133293E+01             1.833093E+01             3.362733E-03             2.132957E+01             4.443018E+01             0.000000E+00
                   1.4400             9.803329E-03             7.284891E-02             9.521640E-01             2.133155E+01             1.840188E+01             3.446508E-03             2.132811E+01             4.443018E+01             0.000000E+00
                   1.6200             7.217846E-02             7.283244E-02             9.542487E-01             2.132999E+01             1.847674E+01             3.541439E-03             2.132644E+01             4.443018E+01             0.000000E+00
                   1.8000             1.344542E-01             7.281404E-02             9.564543E-01             2.132824E+01             1.855539E+01             3.647522E-03             2.132459E+01             4.443018E+01             0.000000E+00
                   1.9800             1.966304E-01             7.279370E-02             9.587793E-01             2.132630E+01             1.863771E+01             3.764750E-03             2.132254E+01             4.443018E+01             0.000000E+00
                   2.1600             2.586923E-01             7.277143E-02             9.612217E-01             2.132419E+01             1.872355E+01             3.893117E-03             2.132029E+01             4.443018E+01             0.000000E+00
                   2.3400             3.206353E-01             7.274722E-02             9.637800E-01             2.132189E+01             1.881280E+01             4.032617E-03             2.131785E+01             4.443018E+01             0.000000E+00
                   2.5200             3.824488E-01             7.272109E-02             9.664520E-01             2.131940E+01             1.890531E+01             4.183242E-03             2.131522E+01             4.443018E+01             0.000000E+00
                   2.7000             4.441242E-01             7.269304E-02             9.692357E-01             2.131674E+01             1.900095E+01             4.344983E-03             2.131239E+01             4.443018E+01             0.000000E+00
                   2.8800             5.056546E-01             7.266305E-02             9.721291E-01             2.131389E+01             1.909961E+01             4.517833E-03             2.130937E+01             4.443018E+01             0.000000E+00
                   3.0600             5.670293E-01             7.263115E-02             9.751300E-01             2.131085E+01             1.920115E+01             4.701783E-03             2.130615E+01             4.443018E+01             0.000000E+00
                   3.2400             6.282414E-01             7.259732E-02             9.782363E-01             2.130764E+01             1.930544E+01             4.896821E-03             2.130274E+01             4.443018E+01             0.000000E+00
                   3.4200             6.892832E-01             7.256157E-02             9.814459E-01             2.130424E+01             1.941237E+01             5.102938E-03             2.129914E+01             4.443018E+01             0.000000E+00
                   3.6000             7.501457E-01             7.252391E-02             9.847564E-01             2.130067E+01             1.952181E+01             5.320122E-03             2.129535E+01             4.443018E+01             0.000000E+00
                   3.7800             8.108209E-01             7.248433E-02             9.881654E-01             2.129691E+01             1.963364E+01             5.548363E-03             2.129136E+01             4.443018E+01             0.000000E+00
                   3.9600             8.713023E-01             7.244284E-02             9.916708E-01             2.129297E+01             1.974776E+01             5.787648E-03             2.128718E+01             4.443018E+01             0.000000E+00
                   4.1400             9.315815E-01             7.239944E-02             9.952701E-01             2.128885E+01             1.986405E+01             6.037963E-03             2.128281E+01             4.443018E+01             0.000000E+00
                   4.3200             9.916531E-01             7.235413E-02             9.989608E-01             2.128455E+01             1.998241E+01             6.299296E-03             2.127825E+01             4.443018E+01             0.000000E+00
                   4.5000             1.051511E+00             7.230692E-02             1.002740E+00             2.128007E+01             2.010272E+01             6.571633E-03             2.127350E+01             4.443018E+01             0.000000E+00
                   4.6800             1.111152E+00             7.225781E-02             1.006606E+00             2.127541E+01             2.022490E+01             6.854959E-03             2.126855E+01             4.443018E+01             0.000000E+00
                   4.8600             1.170577E+00             7.220680E-02             1.010554E+00             2.127057E+01             2.034884E+01             7.149259E-03             2.126342E+01             4.443018E+01             0.000000E+00
                   5.0400             1.229793E+00             7.215389E-02             1.014581E+00             2.126555E+01             2.047446E+01             7.454518E-03             2.125810E+01             4.443018E+01             0.000000E+00
                   5.2200             1.288822E+00             7.209910E-02             1.018683E+00             2.126035E+01             2.060166E+01             7.770718E-03             2.125258E+01             4.443018E+01             0.000000E+00
                   5.4000             1.347709E+00             7.204242E-02             1.022852E+00             2.125498E+01             2.073038E+01             8.097843E-03             2.124688E+01             4.443018E+01             0.000000E+00
                   5.5800             1.406497E+00             7.198385E-02             1.027081E+00             2.124943E+01             2.086054E+01             8.435875E-03             2.124099E+01             4.443018E+01             0.000000E+00
                   5.7600             1.465201E+00             7.192340E-02             1.031368E+00             2.124370E+01             2.099208E+01             8.784797E-03             2.123492E+01             4.443018E+01             0.000000E+00
                   5.9400             1.523822E+00             7.186108E-02             1.035711E+00             2.123780E+01             2.112492E+01             9.144590E-03             2.122865E+01             4.443018E+01             0.000000E+00
