                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.356359E-01             5.017699E-02             5.984022E-01             1.468198E+01             1.140586E+01             2.125830E-03             1.467985E+01             2.435895E+01             0.000000E+00
                   0.1800             6.667785E-01             5.017638E-02             5.488214E-01             1.468193E+01             1.095531E+01             2.129678E-03             1.467980E+01             2.435895E+01             0.000000E+00
                   0.3600             6.469937E-01             5.017438E-02             5.485070E-01             1.468174E+01             1.095008E+01             2.141214E-03             1.467960E+01             2.435895E+01             0.000000E+00
                   0.5400             6.261686E-01             5.017104E-02             5.486227E-01             1.468142E+01             1.094938E+01             2.160440E-03             1.467926E+01             2.435895E+01             0.000000E+00
                   0.7200             6.052600E-01             5.016637E-02             5.488860E-01             1.468098E+01             1.095061E+01             2.187356E-03             1.467879E+01             2.435895E+01             0.000000E+00
                   0.9000             5.845566E-01             5.016037E-02             5.492178E-01             1.468041E+01             1.095297E+01             2.221959E-03             1.467819E+01             2.435895E+01             0.000000E+00
                   1.0800             5.641416E-01             5.015303E-02             5.495981E-01             1.467971E+01             1.095625E+01             2.264248E-03             1.467745E+01             2.435895E+01             0.000000E+00
                   1.2600             5.440446E-01             5.014436E-02             5.500216E-01             1.467889E+01             1.096036E+01             2.314221E-03             1.467657E+01             2.435895E+01             0.000000E+00
                   1.4400             5.242867E-01             5.013435E-02             5.504868E-01             1.467794E+01             1.096523E+01             2.371874E-03             1.467556E+01             2.435895E+01             0.000000E+00
                   1.6200             5.046674E-01             5.012302E-02             5.509647E-01             1.467686E+01             1.097071E+01             2.437205E-03             1.467442E+01             2.435895E+01             0.000000E+00
                   1.8000             4.851068E-01             5.011035E-02             5.514444E-01             1.467565E+01             1.097676E+01             2.510211E-03             1.467314E+01             2.435895E+01             0.000000E+00
                   1.9800             4.656018E-01             5.009635E-02             5.519263E-01             1.467432E+01             1.098337E+01             2.590887E-03             1.467173E+01             2.435895E+01             0.000000E+00
                   2.1600             4.461553E-01             5.008103E-02             5.524105E-01             1.467287E+01             1.099054E+01             2.679229E-03             1.467019E+01             2.435895E+01             0.000000E+00
