                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.414652E-01             4.912359E-02             6.940717E-01             1.437375E+01             1.202872E+01             2.081201E-03             1.437167E+01             3.043598E+01             0.000000E+00
                   0.1800             6.107291E-01             4.912300E-02             6.534871E-01             1.437371E+01             1.166866E+01             2.084968E-03             1.437162E+01             3.043598E+01             0.000000E+00
                   0.3600             5.800127E-01             4.912104E-02             6.535764E-01             1.437352E+01             1.167453E+01             2.096262E-03             1.437142E+01             3.043598E+01             0.000000E+00
                   0.5400             5.489084E-01             4.911777E-02             6.539210E-01             1.437321E+01             1.168382E+01             2.115085E-03             1.437109E+01             3.043598E+01             0.000000E+00
                   0.7200             5.177689E-01             4.911320E-02             6.544000E-01             1.437277E+01             1.169543E+01             2.141436E-03             1.437063E+01             3.043598E+01             0.000000E+00
                   0.9000             4.867591E-01             4.910732E-02             6.549630E-01             1.437222E+01             1.170884E+01             2.175312E-03             1.437004E+01             3.043598E+01             0.000000E+00
                   1.0800             4.559439E-01             4.910014E-02             6.555914E-01             1.437153E+01             1.172384E+01             2.216713E-03             1.436932E+01             3.043598E+01             0.000000E+00
                   1.2600             4.253498E-01             4.909165E-02             6.562772E-01             1.437072E+01             1.174033E+01             2.265637E-03             1.436846E+01             3.043598E+01             0.000000E+00
                   1.4400             3.950036E-01             4.908185E-02             6.570166E-01             1.436979E+01             1.175822E+01             2.322080E-03             1.436747E+01             3.043598E+01             0.000000E+00
                   1.6200             3.649173E-01             4.907076E-02             6.578084E-01             1.436874E+01             1.177747E+01             2.386040E-03             1.436635E+01             3.043598E+01             0.000000E+00
                   1.8000             3.351032E-01             4.905836E-02             6.586510E-01             1.436756E+01             1.179801E+01             2.457513E-03             1.436510E+01             3.043598E+01             0.000000E+00
                   1.9800             3.055269E-01             4.904465E-02             6.595378E-01             1.436626E+01             1.181979E+01             2.536495E-03             1.436372E+01             3.043598E+01             0.000000E+00
                   2.1600             2.760398E-01             4.902965E-02             6.604464E-01             1.436483E+01             1.184270E+01             2.622982E-03             1.436221E+01             3.043598E+01             0.000000E+00
                   2.3400             2.466125E-01             4.901334E-02             6.613728E-01             1.436328E+01             1.186671E+01             2.716970E-03             1.436056E+01             3.043598E+01             0.000000E+00
                   2.5200             2.172465E-01             4.899574E-02             6.623172E-01             1.436161E+01             1.189180E+01             2.818453E-03             1.435879E+01             3.043598E+01             0.000000E+00
                   2.7000             1.879419E-01             4.897683E-02             6.632795E-01             1.435981E+01             1.191796E+01             2.927427E-03             1.435688E+01             3.043598E+01             0.000000E+00
                   2.8800             1.586978E-01             4.895663E-02             6.642599E-01             1.435789E+01             1.194517E+01             3.043884E-03             1.435485E+01             3.043598E+01             0.000000E+00
                   3.0600             1.295156E-01             4.893513E-02             6.652583E-01             1.435585E+01             1.197342E+01             3.167819E-03             1.435268E+01             3.043598E+01             0.000000E+00
                   3.2400             1.003941E-01             4.891234E-02             6.662750E-01             1.435368E+01             1.200269E+01             3.299226E-03             1.435039E+01             3.043598E+01             0.000000E+00
                   3.4200             7.133291E-02             4.888826E-02             6.673098E-01             1.435140E+01             1.203298E+01             3.438097E-03             1.434796E+01             3.043598E+01             0.000000E+00
                   3.6000             4.233207E-02             4.886288E-02             6.683628E-01             1.434899E+01             1.206425E+01             3.584425E-03             1.434540E+01             3.043598E+01             0.000000E+00
                   3.7800             1.339134E-02             4.883622E-02             6.694342E-01             1.434646E+01             1.209650E+01             3.738202E-03             1.434272E+01             3.043598E+01             0.000000E+00
                   3.9600             1.549058E-02             4.880826E-02             6.705238E-01             1.434380E+01             1.212972E+01             3.899420E-03             1.433990E+01             3.043598E+01             0.000000E+00
                   4.1400             4.431346E-02             4.877902E-02             6.716318E-01             1.434103E+01             1.216388E+01             4.068069E-03             1.433696E+01             3.043598E+01             0.000000E+00
                   4.3200             7.307864E-02             4.874849E-02             6.727582E-01             1.433813E+01             1.219897E+01             4.244142E-03             1.433388E+01             3.043598E+01             0.000000E+00
                   4.5000             1.017866E-01             4.871669E-02             6.739031E-01             1.433511E+01             1.223498E+01             4.427629E-03             1.433068E+01             3.043598E+01             0.000000E+00
                   4.6800             1.304385E-01             4.868360E-02             6.750663E-01             1.433197E+01             1.227188E+01             4.618519E-03             1.432735E+01             3.043598E+01             0.000000E+00
                   4.8600             1.590353E-01             4.864923E-02             6.762481E-01             1.432871E+01             1.230968E+01             4.816804E-03             1.432389E+01             3.043598E+01             0.000000E+00
                   5.0400             1.875784E-01             4.861358E-02             6.774484E-01             1.432533E+01             1.234834E+01             5.022471E-03             1.432031E+01             3.043598E+01             0.000000E+00
                   5.2200             2.160687E-01             4.857667E-02             6.786672E-01             1.432183E+01             1.238786E+01             5.235510E-03             1.431659E+01             3.043598E+01             0.000000E+00
                   5.4000             2.445079E-01             4.853848E-02             6.799045E-01             1.431821E+01             1.242822E+01             5.455910E-03             1.431275E+01             3.043598E+01             0.000000E+00
                   5.5800             2.728971E-01             4.849902E-02             6.811605E-01             1.431447E+01             1.246941E+01             5.683659E-03             1.430879E+01             3.043598E+01             0.000000E+00
                   5.7600             3.012385E-01             4.845829E-02             6.824351E-01             1.431061E+01             1.251142E+01             5.918745E-03             1.430469E+01             3.043598E+01             0.000000E+00
                   5.9400             3.295331E-01             4.841630E-02             6.837282E-01             1.430663E+01             1.255422E+01             6.161155E-03             1.430047E+01             3.043598E+01             0.000000E+00
                   6.1200             3.577832E-01             4.837305E-02             6.850401E-01             1.430254E+01             1.259780E+01             6.410876E-03             1.429612E+01             3.043598E+01             0.000000E+00
