                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.496965E-01             4.933256E-02             6.965216E-01             1.443489E+01             1.207362E+01             2.090054E-03             1.443280E+01             3.413168E+01             0.000000E+00
                   0.1800             6.175670E-01             4.933196E-02             6.559372E-01             1.443485E+01             1.171362E+01             2.093837E-03             1.443276E+01             3.413168E+01             0.000000E+00
                   0.3600             5.860645E-01             4.932999E-02             6.558927E-01             1.443466E+01             1.171843E+01             2.105179E-03             1.443256E+01             3.413168E+01             0.000000E+00
                   0.5400             5.541563E-01             4.932671E-02             6.561046E-01             1.443435E+01             1.172677E+01             2.124082E-03             1.443223E+01             3.413168E+01             0.000000E+00
                   0.7200             5.221908E-01             4.932212E-02             6.564535E-01             1.443391E+01             1.173751E+01             2.150545E-03             1.443176E+01             3.413168E+01             0.000000E+00
                   0.9000             4.903317E-01             4.931622E-02             6.568892E-01             1.443335E+01             1.175016E+01             2.184566E-03             1.443117E+01             3.413168E+01             0.000000E+00
                   1.0800             4.586439E-01             4.930900E-02             6.573932E-01             1.443267E+01             1.176451E+01             2.226143E-03             1.443044E+01             3.413168E+01             0.000000E+00
                   1.2600             4.271553E-01             4.930047E-02             6.579573E-01             1.443186E+01             1.178043E+01             2.275275E-03             1.442958E+01             3.413168E+01             0.000000E+00
                   1.4400             3.958923E-01             4.929064E-02             6.585781E-01             1.443092E+01             1.179786E+01             2.331958E-03             1.442859E+01             3.413168E+01             0.000000E+00
                   1.6200             3.648689E-01             4.927949E-02             6.592543E-01             1.442986E+01             1.181673E+01             2.396189E-03             1.442746E+01             3.413168E+01             0.000000E+00
                   1.8000             3.341014E-01             4.926704E-02             6.599848E-01             1.442868E+01             1.183700E+01             2.467966E-03             1.442621E+01             3.413168E+01             0.000000E+00
                   1.9800             3.035979E-01             4.925328E-02             6.607689E-01             1.442737E+01             1.185861E+01             2.547285E-03             1.442482E+01             3.413168E+01             0.000000E+00
                   2.1600             2.733743E-01             4.923821E-02             6.616059E-01             1.442594E+01             1.188153E+01             2.634140E-03             1.442330E+01             3.413168E+01             0.000000E+00
                   2.3400             2.434389E-01             4.922183E-02             6.624950E-01             1.442438E+01             1.190569E+01             2.728527E-03             1.442165E+01             3.413168E+01             0.000000E+00
                   2.5200             2.137955E-01             4.920415E-02             6.634344E-01             1.442270E+01             1.193106E+01             2.830442E-03             1.441987E+01             3.413168E+01             0.000000E+00
                   2.7000             1.843168E-01             4.918517E-02             6.644058E-01             1.442090E+01             1.195755E+01             2.939879E-03             1.441796E+01             3.413168E+01             0.000000E+00
                   2.8800             1.548988E-01             4.916488E-02             6.653956E-01             1.441897E+01             1.198510E+01             3.056832E-03             1.441591E+01             3.413168E+01             0.000000E+00
                   3.0600             1.255427E-01             4.914329E-02             6.664037E-01             1.441692E+01             1.201370E+01             3.181295E-03             1.441374E+01             3.413168E+01             0.000000E+00
                   3.2400             9.624758E-02             4.912041E-02             6.674303E-01             1.441474E+01             1.204333E+01             3.313260E-03             1.441143E+01             3.413168E+01             0.000000E+00
                   3.4200             6.701290E-02             4.909622E-02             6.684755E-01             1.441245E+01             1.207397E+01             3.452722E-03             1.440899E+01             3.413168E+01             0.000000E+00
                   3.6000             3.783870E-02             4.907073E-02             6.695391E-01             1.441003E+01             1.210562E+01             3.599672E-03             1.440643E+01             3.413168E+01             0.000000E+00
                   3.7800             8.724777E-03             4.904395E-02             6.706213E-01             1.440748E+01             1.213826E+01             3.754103E-03             1.440373E+01             3.413168E+01             0.000000E+00
