                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.989522E-01             5.784377E-02             8.165590E-01             1.692803E+01             1.477025E+01             2.450645E-03             1.692558E+01             4.799404E+01             0.000000E+00
                   0.1800             4.467543E-01             5.784307E-02             8.507048E-01             1.692798E+01             1.510878E+01             2.455081E-03             1.692552E+01             4.799404E+01             0.000000E+00
                   0.3600             3.963605E-01             5.784076E-02             8.512548E-01             1.692776E+01             1.513925E+01             2.468380E-03             1.692529E+01             4.799404E+01             0.000000E+00
                   0.5400             3.460841E-01             5.783692E-02             8.518479E-01             1.692739E+01             1.517224E+01             2.490544E-03             1.692490E+01             4.799404E+01             0.000000E+00
                   0.7200             2.958795E-01             5.783153E-02             8.525083E-01             1.692688E+01             1.520788E+01             2.521572E-03             1.692436E+01             4.799404E+01             0.000000E+00
                   0.9000             2.457379E-01             5.782461E-02             8.532475E-01             1.692622E+01             1.524623E+01             2.561463E-03             1.692366E+01             4.799404E+01             0.000000E+00
                   1.0800             1.956533E-01             5.781615E-02             8.540710E-01             1.692542E+01             1.528727E+01             2.610213E-03             1.692281E+01             4.799404E+01             0.000000E+00
                   1.2600             1.456155E-01             5.780615E-02             8.549813E-01             1.692446E+01             1.533098E+01             2.667822E-03             1.692180E+01             4.799404E+01             0.000000E+00
                   1.4400             9.563761E-02             5.779462E-02             8.559785E-01             1.692337E+01             1.537728E+01             2.734284E-03             1.692063E+01             4.799404E+01             0.000000E+00
                   1.6200             4.572550E-02             5.778155E-02             8.570624E-01             1.692213E+01             1.542612E+01             2.809598E-03             1.691932E+01             4.799404E+01             0.000000E+00
                   1.8000             4.109442E-03             5.776695E-02             8.582319E-01             1.692074E+01             1.547741E+01             2.893758E-03             1.691784E+01             4.799404E+01             0.000000E+00
                   1.9800             5.386431E-02             5.775081E-02             8.594861E-01             1.691920E+01             1.553109E+01             2.986761E-03             1.691622E+01             4.799404E+01             0.000000E+00
                   2.1600             1.035246E-01             5.773315E-02             8.608235E-01             1.691752E+01             1.558708E+01             3.088601E-03             1.691443E+01             4.799404E+01             0.000000E+00
                   2.3400             1.530840E-01             5.771395E-02             8.622430E-01             1.691570E+01             1.564530E+01             3.199273E-03             1.691250E+01             4.799404E+01             0.000000E+00
                   2.5200             2.025310E-01             5.769321E-02             8.637432E-01             1.691373E+01             1.570567E+01             3.318771E-03             1.691041E+01             4.799404E+01             0.000000E+00
                   2.7000             2.518561E-01             5.767096E-02             8.653224E-01             1.691161E+01             1.576812E+01             3.447089E-03             1.690817E+01             4.799404E+01             0.000000E+00
                   2.8800             3.010507E-01             5.764717E-02             8.669795E-01             1.690935E+01             1.583256E+01             3.584219E-03             1.690577E+01             4.799404E+01             0.000000E+00
                   3.0600             3.501036E-01             5.762186E-02             8.687127E-01             1.690695E+01             1.589892E+01             3.730155E-03             1.690322E+01             4.799404E+01             0.000000E+00
