                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.470908E-01             5.017699E-02             6.000986E-01             1.468198E+01             1.141683E+01             2.125830E-03             1.467985E+01             3.310319E+01             0.000000E+00
                   0.1800             6.771290E-01             5.017638E-02             5.503541E-01             1.468193E+01             1.096471E+01             2.129678E-03             1.467980E+01             3.310319E+01             0.000000E+00
                   0.3600             6.562309E-01             5.017438E-02             5.498376E-01             1.468174E+01             1.095781E+01             2.141214E-03             1.467960E+01             3.310319E+01             0.000000E+00
                   0.5400             6.342754E-01             5.017104E-02             5.497560E-01             1.468142E+01             1.095558E+01             2.160440E-03             1.467926E+01             3.310319E+01             0.000000E+00
                   0.7200             6.122181E-01             5.016637E-02             5.498273E-01             1.468098E+01             1.095542E+01             2.187356E-03             1.467879E+01             3.310319E+01             0.000000E+00
                   0.9000             5.903484E-01             5.016037E-02             5.499721E-01             1.468041E+01             1.095655E+01             2.221959E-03             1.467819E+01             3.310319E+01             0.000000E+00
                   1.0800             5.687492E-01             5.015303E-02             5.501704E-01             1.467971E+01             1.095871E+01             2.264248E-03             1.467745E+01             3.310319E+01             0.000000E+00
                   1.2600             5.474487E-01             5.014436E-02             5.504164E-01             1.467889E+01             1.096183E+01             2.314221E-03             1.467657E+01             3.310319E+01             0.000000E+00
                   1.4400             5.264704E-01             5.013435E-02             5.507087E-01             1.467794E+01             1.096584E+01             2.371874E-03             1.467556E+01             3.310319E+01             0.000000E+00
                   1.6200             5.058306E-01             5.012302E-02             5.510467E-01             1.467686E+01             1.097070E+01             2.437205E-03             1.467442E+01             3.310319E+01             0.000000E+00
                   1.8000             4.855468E-01             5.011035E-02             5.514300E-01             1.467565E+01             1.097635E+01             2.510211E-03             1.467314E+01             3.310319E+01             0.000000E+00
                   1.9800             4.656328E-01             5.009635E-02             5.518586E-01             1.467432E+01             1.098277E+01             2.590887E-03             1.467173E+01             3.310319E+01             0.000000E+00
                   2.1600             4.460991E-01             5.008103E-02             5.523314E-01             1.467287E+01             1.098990E+01             2.679229E-03             1.467019E+01             3.310319E+01             0.000000E+00
                   2.3400             4.267121E-01             5.006437E-02             5.528181E-01             1.467128E+01             1.099762E+01             2.775232E-03             1.466851E+01             3.310319E+01             0.000000E+00
                   2.5200             4.073819E-01             5.004639E-02             5.533077E-01             1.466957E+01             1.100590E+01             2.878892E-03             1.466670E+01             3.310319E+01             0.000000E+00
                   2.7000             3.881090E-01             5.002708E-02             5.538006E-01             1.466774E+01             1.101473E+01             2.990202E-03             1.466475E+01             3.310319E+01             0.000000E+00
                   2.8800             3.688916E-01             5.000645E-02             5.542969E-01             1.466578E+01             1.102412E+01             3.109156E-03             1.466267E+01             3.310319E+01             0.000000E+00
                   3.0600             3.497311E-01             4.998449E-02             5.547970E-01             1.466369E+01             1.103406E+01             3.235749E-03             1.466046E+01             3.310319E+01             0.000000E+00
                   3.2400             3.306261E-01             4.996121E-02             5.553012E-01             1.466148E+01             1.104455E+01             3.369974E-03             1.465811E+01             3.310319E+01             0.000000E+00
                   3.4200             3.115757E-01             4.993661E-02             5.558098E-01             1.465915E+01             1.105559E+01             3.511823E-03             1.465563E+01             3.310319E+01             0.000000E+00
                   3.6000             2.925796E-01             4.991069E-02             5.563231E-01             1.465668E+01             1.106718E+01             3.661289E-03             1.465302E+01             3.310319E+01             0.000000E+00
                   3.7800             2.736369E-01             4.988345E-02             5.568413E-01             1.465410E+01             1.107932E+01             3.818363E-03             1.465028E+01             3.310319E+01             0.000000E+00
                   3.9600             2.547462E-01             4.985489E-02             5.573647E-01             1.465139E+01             1.109201E+01             3.983038E-03             1.464740E+01             3.310319E+01             0.000000E+00
                   4.1400             2.359071E-01             4.982503E-02             5.578936E-01             1.464855E+01             1.110524E+01             4.155304E-03             1.464440E+01             3.310319E+01             0.000000E+00
                   4.3200             2.171179E-01             4.979384E-02             5.584284E-01             1.464559E+01             1.111903E+01             4.335153E-03             1.464126E+01             3.310319E+01             0.000000E+00
                   4.5000             1.983776E-01             4.976135E-02             5.589693E-01             1.464251E+01             1.113335E+01             4.522574E-03             1.463799E+01             3.310319E+01             0.000000E+00
                   4.6800             1.796846E-01             4.972756E-02             5.595166E-01             1.463930E+01             1.114823E+01             4.717558E-03             1.463458E+01             3.310319E+01             0.000000E+00
                   4.8600             1.610373E-01             4.969245E-02             5.600707E-01             1.463597E+01             1.116365E+01             4.920094E-03             1.463105E+01             3.310319E+01             0.000000E+00
                   5.0400             1.424340E-01             4.965604E-02             5.606317E-01             1.463252E+01             1.117962E+01             5.130172E-03             1.462739E+01             3.310319E+01             0.000000E+00
                   5.2200             1.238731E-01             4.961833E-02             5.612001E-01             1.462894E+01             1.119613E+01             5.347779E-03             1.462360E+01             3.310319E+01             0.000000E+00
                   5.4000             1.053524E-01             4.957932E-02             5.617761E-01             1.462525E+01             1.121320E+01             5.572906E-03             1.461967E+01             3.310319E+01             0.000000E+00
                   5.5800             8.687007E-02             4.953902E-02             5.623600E-01             1.462143E+01             1.123080E+01             5.805538E-03             1.461562E+01             3.310319E+01             0.000000E+00
                   5.7600             6.842354E-02             4.949742E-02             5.629522E-01             1.461748E+01             1.124896E+01             6.045665E-03             1.461144E+01             3.310319E+01             0.000000E+00
                   5.9400             5.001084E-02             4.945453E-02             5.635530E-01             1.461342E+01             1.126766E+01             6.293273E-03             1.460713E+01             3.310319E+01             0.000000E+00
                   6.1200             3.162930E-02             4.941035E-02             5.641626E-01             1.460924E+01             1.128691E+01             6.548349E-03             1.460269E+01             3.310319E+01             0.000000E+00
                   6.3000             1.327622E-02             4.936489E-02             5.647815E-01             1.460493E+01             1.130671E+01             6.810880E-03             1.459812E+01             3.310319E+01             0.000000E+00
                   6.4800             5.050873E-03             4.931814E-02             5.654099E-01             1.460050E+01             1.132705E+01             7.080851E-03             1.459342E+01             3.310319E+01             0.000000E+00
                   6.6600             2.335511E-02             4.927011E-02             5.660481E-01             1.459596E+01             1.134795E+01             7.358248E-03             1.458860E+01             3.310319E+01             0.000000E+00
                   6.8400             4.163932E-02             4.922081E-02             5.666964E-01             1.459129E+01             1.136939E+01             7.643056E-03             1.458365E+01             3.310319E+01             0.000000E+00
                   7.0200             5.990702E-02             4.917023E-02             5.673553E-01             1.458651E+01             1.139138E+01             7.935260E-03             1.457857E+01             3.310319E+01             0.000000E+00
                   7.2000             7.816134E-02             4.911838E-02             5.680249E-01             1.458161E+01             1.141392E+01             8.234844E-03             1.457337E+01             3.310319E+01             0.000000E+00
                   7.3800             9.640552E-02             4.906526E-02             5.687056E-01             1.457658E+01             1.143701E+01             8.541793E-03             1.456804E+01             3.310319E+01             0.000000E+00
                   7.5600             1.146430E-01             4.901088E-02             5.693978E-01             1.457145E+01             1.146065E+01             8.856089E-03             1.456259E+01             3.310319E+01             0.000000E+00
                   7.7400             1.328773E-01             4.895524E-02             5.701016E-01             1.456619E+01             1.148484E+01             9.177717E-03             1.455701E+01             3.310319E+01             0.000000E+00
                   7.9200             1.511124E-01             4.889835E-02             5.708175E-01             1.456081E+01             1.150958E+01             9.506659E-03             1.455131E+01             3.310319E+01             0.000000E+00
                   8.1000             1.693520E-01             4.884020E-02             5.715458E-01             1.455532E+01             1.153487E+01             9.842898E-03             1.454548E+01             3.310319E+01             0.000000E+00
                   8.2800             1.876000E-01             4.878080E-02             5.722866E-01             1.454972E+01             1.156070E+01             1.018642E-02             1.453953E+01             3.310319E+01             0.000000E+00
                   8.4600             2.058605E-01             4.872015E-02             5.730403E-01             1.454399E+01             1.158708E+01             1.053719E-02             1.453346E+01             3.310319E+01             0.000000E+00
