                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             4.394230E-04             2.482461E-01             0.000000E+00             2.254424E+00             1.241516E+04
                   0.1800             2.986731E-02             3.055318E-01             0.000000E+00             2.228854E+00             1.241515E+04
                   0.3600             4.997237E-02             3.431267E-01             0.000000E+00             2.254140E+00             1.241516E+04
                   0.5400             6.873947E-02             3.825688E-01             0.000000E+00             2.257602E+00             1.241516E+04
                   0.7200             8.676312E-02             4.189831E-01             0.000000E+00             2.255793E+00             1.241516E+04
                   0.9000             1.041478E-01             4.511622E-01             0.000000E+00             2.252964E+00             1.241516E+04
                   1.0800             1.209789E-01             4.788181E-01             0.000000E+00             2.250220E+00             1.241516E+04
                   1.2600             1.373401E-01             5.018956E-01             0.000000E+00             2.247843E+00             1.241516E+04
                   1.4400             1.533010E-01             5.203957E-01             0.000000E+00             2.245912E+00             1.241516E+04
                   1.6200             1.689183E-01             5.343308E-01             0.000000E+00             2.244444E+00             1.241516E+04
                   1.8000             1.842359E-01             5.437097E-01             0.000000E+00             2.243444E+00             1.241516E+04
                   1.9800             1.992889E-01             5.485281E-01             0.000000E+00             2.242918E+00             1.241516E+04
                   2.1600             2.141056E-01             5.488901E-01             0.000000E+00             2.242854E+00             1.241516E+04
                   2.3400             2.287093E-01             5.480175E-01             0.000000E+00             2.242922E+00             1.241516E+04
                   2.5200             2.431196E-01             5.471552E-01             0.000000E+00             2.242994E+00             1.241516E+04
                   2.7000             2.573527E-01             5.462941E-01             0.000000E+00             2.243070E+00             1.241516E+04
                   2.8800             2.714230E-01             5.454448E-01             0.000000E+00             2.243150E+00             1.241516E+04
                   3.0600             2.853425E-01             5.445956E-01             0.000000E+00             2.243235E+00             1.241516E+04
                   3.2400             2.991219E-01             5.437514E-01             0.000000E+00             2.243323E+00             1.241516E+04
                   3.4200             3.127708E-01             5.429119E-01             0.000000E+00             2.243415E+00             1.241516E+04
                   3.6000             3.262974E-01             5.420764E-01             0.000000E+00             2.243511E+00             1.241516E+04
                   3.7800             3.397094E-01             5.412463E-01             0.000000E+00             2.243610E+00             1.241516E+04
                   3.9600             3.530139E-01             5.404215E-01             0.000000E+00             2.243713E+00             1.241516E+04
                   4.1400             3.662169E-01             5.396015E-01             0.000000E+00             2.243819E+00             1.241516E+04
                   4.3200             3.793243E-01             5.387864E-01             0.000000E+00             2.243928E+00             1.241516E+04
                   4.5000             3.923415E-01             5.379763E-01             0.000000E+00             2.244040E+00             1.241516E+04
                   4.6800             4.052734E-01             5.371711E-01             0.000000E+00             2.244154E+00             1.241516E+04
                   4.8600             4.181247E-01             5.363708E-01             0.000000E+00             2.244272E+00             1.241516E+04
                   5.0400             4.308999E-01             5.355755E-01             0.000000E+00             2.244392E+00             1.241516E+04
                   5.2200             4.436030E-01             5.347851E-01             0.000000E+00             2.244514E+00             1.241516E+04
                   5.4000             4.562382E-01             5.339998E-01             0.000000E+00             2.244638E+00             1.241516E+04
                   5.5800             4.688092E-01             5.332195E-01             0.000000E+00             2.244765E+00             1.241516E+04
                   5.7600             4.813195E-01             5.324442E-01             0.000000E+00             2.244893E+00             1.241516E+04
                   5.9400             4.937730E-01             5.316740E-01             0.000000E+00             2.245023E+00             1.241516E+04
                   6.1200             5.061727E-01             5.309088E-01             0.000000E+00             2.245155E+00             1.241516E+04
                   6.3000             5.185223E-01             5.301487E-01             0.000000E+00             2.245289E+00             1.241516E+04
                   6.4800             5.308249E-01             5.293938E-01             0.000000E+00             2.245423E+00             1.241516E+04
                   6.6600             5.430837E-01             5.286440E-01             0.000000E+00             2.245559E+00             1.241516E+04
                   6.8400             5.553018E-01             5.278993E-01             0.000000E+00             2.245696E+00             1.241516E+04
                   7.0200             5.674825E-01             5.271621E-01             0.000000E+00             2.245834E+00             1.241516E+04
                   7.2000             5.796287E-01             5.264319E-01             0.000000E+00             2.245972E+00             1.241516E+04
                   7.3800             5.917434E-01             5.257064E-01             0.000000E+00             2.246111E+00             1.241516E+04
                   7.5600             6.038296E-01             5.249854E-01             0.000000E+00             2.246250E+00             1.241516E+04
                   7.7400             6.158903E-01             5.242697E-01             0.000000E+00             2.246390E+00             1.241516E+04
                   7.9200             6.279285E-01             5.235592E-01             0.000000E+00             2.246529E+00             1.241516E+04
                   8.1000             6.399470E-01             5.228540E-01             0.000000E+00             2.246669E+00             1.241516E+04
                   8.2800             6.519489E-01             5.221541E-01             0.000000E+00             2.246809E+00             1.241516E+04
                   8.4600             6.639369E-01             5.214596E-01             0.000000E+00             2.246948E+00             1.241516E+04
                   8.6400             6.759143E-01             5.207705E-01             0.000000E+00             2.247086E+00             1.241516E+04
                   8.8200             6.878835E-01             5.200867E-01             0.000000E+00             2.247225E+00             1.241516E+04
                   9.0000             6.998477E-01             5.194085E-01             0.000000E+00             2.247362E+00             1.241516E+04
                   9.1800             7.118095E-01             5.187356E-01             0.000000E+00             2.247499E+00             1.241516E+04
                   9.3600             7.237720E-01             5.180682E-01             0.000000E+00             2.247634E+00             1.241516E+04
                   9.5400             7.357380E-01             5.174063E-01             0.000000E+00             2.247769E+00             1.241516E+04
                   9.7200             7.477101E-01             5.167499E-01             0.000000E+00             2.247902E+00             1.241516E+04
                   9.9000             7.596913E-01             5.160990E-01             0.000000E+00             2.248034E+00             1.241516E+04
                  10.0800             7.716842E-01             5.154536E-01             0.000000E+00             2.248165E+00             1.241516E+04
                  10.2600             7.836915E-01             5.148137E-01             0.000000E+00             2.248294E+00             1.241516E+04
                  10.4400             7.957161E-01             5.141792E-01             0.000000E+00             2.248421E+00             1.241516E+04
                  10.6200             8.077605E-01             5.135503E-01             0.000000E+00             2.248546E+00             1.241516E+04
                  10.8000             8.198273E-01             5.129269E-01             0.000000E+00             2.248670E+00             1.241516E+04
                  10.9800             8.319191E-01             5.123090E-01             0.000000E+00             2.248792E+00             1.241516E+04
                  11.1600             8.440383E-01             5.116966E-01             0.000000E+00             2.248911E+00             1.241516E+04
                  11.3400             8.561874E-01             5.110897E-01             0.000000E+00             2.249029E+00             1.241516E+04
                  11.5200             8.683688E-01             5.104883E-01             0.000000E+00             2.249145E+00             1.241516E+04
                  11.7000             8.805847E-01             5.098923E-01             0.000000E+00             2.249258E+00             1.241516E+04
                  11.8800             8.928375E-01             5.093017E-01             0.000000E+00             2.249369E+00             1.241516E+04
                  12.0600             9.051291E-01             5.087165E-01             0.000000E+00             2.249478E+00             1.241516E+04
                  12.2400             9.174617E-01             5.081368E-01             0.000000E+00             2.249585E+00             1.241516E+04
                  12.4200             9.298372E-01             5.075624E-01             0.000000E+00             2.249689E+00             1.241516E+04
                  12.6000             9.422574E-01             5.069934E-01             0.000000E+00             2.249791E+00             1.241516E+04
                  12.7800             9.547242E-01             5.064296E-01             0.000000E+00             2.249891E+00             1.241516E+04
                  12.9600             9.672391E-01             5.058712E-01             0.000000E+00             2.249988E+00             1.241516E+04
