                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             1.183265E-03             1.758596E+01             0.000000E+00             2.665576E+00             1.002425E+03
                   0.1800             3.252982E-02             1.761491E+01             0.000000E+00             2.589997E+00             1.002505E+03
                   0.3600             5.663482E-02             1.764552E+01             0.000000E+00             2.571693E+00             1.002522E+03
                   0.5400             7.830396E-02             1.767496E+01             0.000000E+00             2.559210E+00             1.002533E+03
                   0.7200             9.860959E-02             1.770315E+01             0.000000E+00             2.550762E+00             1.002539E+03
                   0.9000             1.180343E-01             1.773004E+01             0.000000E+00             2.545073E+00             1.002543E+03
                   1.0800             1.368333E-01             1.775561E+01             0.000000E+00             2.541250E+00             1.002545E+03
                   1.2600             1.551534E-01             1.777984E+01             0.000000E+00             2.538681E+00             1.002545E+03
                   1.4400             1.730849E-01             1.780270E+01             0.000000E+00             2.536948E+00             1.002545E+03
                   1.6200             1.906867E-01             1.782421E+01             0.000000E+00             2.535769E+00             1.002544E+03
                   1.8000             2.080000E-01             1.784436E+01             0.000000E+00             2.534954E+00             1.002543E+03
                   1.9800             2.250550E-01             1.786316E+01             0.000000E+00             2.534376E+00             1.002541E+03
                   2.1600             2.418755E-01             1.788061E+01             0.000000E+00             2.533949E+00             1.002540E+03
                   2.3400             2.584806E-01             1.789672E+01             0.000000E+00             2.533618E+00             1.002538E+03
                   2.5200             2.748868E-01             1.791150E+01             0.000000E+00             2.533344E+00             1.002537E+03
                   2.7000             2.911083E-01             1.792496E+01             0.000000E+00             2.533103E+00             1.002536E+03
                   2.8800             3.071575E-01             1.793711E+01             0.000000E+00             2.532879E+00             1.002535E+03
                   3.0600             3.230456E-01             1.794796E+01             0.000000E+00             2.532662E+00             1.002533E+03
                   3.2400             3.387828E-01             1.795752E+01             0.000000E+00             2.532445E+00             1.002532E+03
                   3.4200             3.543783E-01             1.796580E+01             0.000000E+00             2.532223E+00             1.002531E+03
                   3.6000             3.698402E-01             1.797280E+01             0.000000E+00             2.531996E+00             1.002530E+03
                   3.7800             3.851765E-01             1.797855E+01             0.000000E+00             2.531761E+00             1.002530E+03
                   3.9600             4.003940E-01             1.798304E+01             0.000000E+00             2.531518E+00             1.002529E+03
