                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.941880E-01             6.537840E-02             1.046330E+00             1.913305E+01             1.767704E+01             2.769862E-03             1.913028E+01             5.650760E+01             0.000000E+00
                   0.1800             4.279067E-01             6.537761E-02             1.074405E+00             1.913299E+01             1.798832E+01             2.774876E-03             1.913021E+01             5.650760E+01             0.000000E+00
                   0.3600             3.442774E-01             6.537501E-02             1.076565E+00             1.913274E+01             1.805838E+01             2.789908E-03             1.912995E+01             5.650760E+01             0.000000E+00
                   0.5400             2.606867E-01             6.537066E-02             1.078946E+00             1.913232E+01             1.813710E+01             2.814959E-03             1.912951E+01             5.650760E+01             0.000000E+00
                   0.7200             1.771412E-01             6.536457E-02             1.081547E+00             1.913175E+01             1.822428E+01             2.850028E-03             1.912890E+01             5.650760E+01             0.000000E+00
                   0.9000             9.366543E-02             6.535675E-02             1.084368E+00             1.913100E+01             1.831966E+01             2.895115E-03             1.912811E+01             5.650760E+01             0.000000E+00
                   1.0800             1.026484E-02             6.534719E-02             1.087408E+00             1.913009E+01             1.842297E+01             2.950216E-03             1.912714E+01             5.650760E+01             0.000000E+00
                   1.2600             7.307380E-02             6.533589E-02             1.090667E+00             1.912902E+01             1.853396E+01             3.015328E-03             1.912600E+01             5.650760E+01             0.000000E+00
                   1.4400             1.563311E-01             6.532286E-02             1.094142E+00             1.912778E+01             1.865234E+01             3.090448E-03             1.912469E+01             5.650760E+01             0.000000E+00
                   1.6200             2.395028E-01             6.530809E-02             1.097829E+00             1.912637E+01             1.877781E+01             3.175571E-03             1.912320E+01             5.650760E+01             0.000000E+00
                   1.8000             3.225770E-01             6.529158E-02             1.101726E+00             1.912481E+01             1.891007E+01             3.270694E-03             1.912153E+01             5.650760E+01             0.000000E+00
                   1.9800             4.055564E-01             6.527334E-02             1.105830E+00             1.912307E+01             1.904883E+01             3.375811E-03             1.911970E+01             5.650760E+01             0.000000E+00
                   2.1600             4.884250E-01             6.525337E-02             1.110138E+00             1.912117E+01             1.919379E+01             3.490917E-03             1.911768E+01             5.650760E+01             0.000000E+00
                   2.3400             5.711804E-01             6.523167E-02             1.114645E+00             1.911911E+01             1.934467E+01             3.616005E-03             1.911549E+01             5.650760E+01             0.000000E+00
                   2.5200             6.538121E-01             6.520824E-02             1.119348E+00             1.911688E+01             1.950117E+01             3.751069E-03             1.911313E+01             5.650760E+01             0.000000E+00
                   2.7000             7.363121E-01             6.518308E-02             1.124244E+00             1.911449E+01             1.966301E+01             3.896101E-03             1.911060E+01             5.650760E+01             0.000000E+00
                   2.8800             8.186751E-01             6.515620E-02             1.129328E+00             1.911194E+01             1.982992E+01             4.051094E-03             1.910789E+01             5.650760E+01             0.000000E+00
                   3.0600             9.008904E-01             6.512759E-02             1.134596E+00             1.910922E+01             2.000163E+01             4.216039E-03             1.910500E+01             5.650760E+01             0.000000E+00
                   3.2400             9.829523E-01             6.509725E-02             1.140044E+00             1.910634E+01             2.017790E+01             4.390928E-03             1.910195E+01             5.650760E+01             0.000000E+00
                   3.4200             1.064854E+00             6.506520E-02             1.145668E+00             1.910329E+01             2.035847E+01             4.575751E-03             1.909872E+01             5.650760E+01             0.000000E+00
                   3.6000             1.146587E+00             6.503142E-02             1.151465E+00             1.910008E+01             2.054311E+01             4.770498E-03             1.909531E+01             5.650760E+01             0.000000E+00
                   3.7800             1.228143E+00             6.499593E-02             1.157429E+00             1.909671E+01             2.073159E+01             4.975159E-03             1.909174E+01             5.650760E+01             0.000000E+00
                   3.9600             1.309518E+00             6.495873E-02             1.163556E+00             1.909318E+01             2.092370E+01             5.189723E-03             1.908799E+01             5.650760E+01             0.000000E+00
                   4.1400             1.390701E+00             6.491981E-02             1.169842E+00             1.908949E+01             2.111922E+01             5.414178E-03             1.908407E+01             5.650760E+01             0.000000E+00
                   4.3200             1.471687E+00             6.487919E-02             1.176283E+00             1.908563E+01             2.131797E+01             5.648513E-03             1.907998E+01             5.650760E+01             0.000000E+00
                   4.5000             1.552468E+00             6.483685E-02             1.182875E+00             1.908161E+01             2.151974E+01             5.892715E-03             1.907572E+01             5.650760E+01             0.000000E+00
                   4.6800             1.633039E+00             6.479281E-02             1.189612E+00             1.907743E+01             2.172437E+01             6.146770E-03             1.907129E+01             5.650760E+01             0.000000E+00
                   4.8600             1.713392E+00             6.474708E-02             1.196491E+00             1.907310E+01             2.193169E+01             6.410666E-03             1.906668E+01             5.650760E+01             0.000000E+00
