                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             9.616436E-16             3.457992E+02             9.616436E-16             4.002854E+01             0.000000E+00             3.858277E+02             9.722160E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.1800             6.345812E+01             3.251591E+02             4.154239E-02             3.770188E+01             6.349966E+01             3.628610E+02             1.750524E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.3600             6.405079E+01             3.046945E+02             1.388074E-05             3.538437E+01             6.405080E+01             3.400788E+02             1.622979E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.5400             6.417202E+01             2.842505E+02             7.117809E-03             3.305849E+01             6.417913E+01             3.173090E+02             1.584325E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.7200             6.411731E+01             2.638267E+02             1.327940E-02             3.072493E+01             6.413059E+01             2.945516E+02             1.516910E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.9000             6.400896E+01             2.434205E+02             1.611450E-02             2.838412E+01             6.402508E+01             2.718046E+02             1.495600E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.0800             6.389033E+01             2.230312E+02             1.721153E-02             2.603669E+01             6.390754E+01             2.490679E+02             1.470270E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.2600             6.377922E+01             2.026565E+02             1.759436E-02             2.368309E+01             6.379681E+01             2.263396E+02             1.442817E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.4400             6.368204E+01             1.822949E+02             1.769907E-02             2.132387E+01             6.369974E+01             2.036188E+02             1.434758E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.6200             6.359968E+01             1.619447E+02             1.769945E-02             1.895956E+01             6.361738E+01             1.809043E+02             1.420385E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.8000             6.353255E+01             1.416044E+02             1.766361E-02             1.659068E+01             6.355021E+01             1.581950E+02             1.407930E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.9800             6.348018E+01             1.212720E+02             1.761909E-02             1.421774E+01             6.349779E+01             1.354898E+02             1.397761E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   2.1600             6.344186E+01             1.009457E+02             1.757633E-02             1.184122E+01             6.345944E+01             1.127869E+02             1.389476E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   2.3400             6.341683E+01             8.062294E+01             1.753915E-02             9.461549E+00             6.343437E+01             9.008449E+01             1.383452E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   2.5200             6.340427E+01             6.030059E+01             1.750883E-02             7.079078E+00             6.342178E+01             6.737967E+01             1.379240E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   2.7000             6.340339E+01             3.997356E+01             1.748571E-02             4.693923E+00             6.342087E+01             4.466748E+01             1.377348E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   2.8800             6.341337E+01             1.963104E+01             1.746975E-02             2.305530E+00             6.343084E+01             2.193657E+01             1.377339E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
