                   Degree              Press.Ratio   Mass_leak_rad_ro[kg/s]      Mass_leak_vef[kg/s]       Mass_leak_vs[kg/s]      Mass_leak_ref[kg/s]    Mass_leak_total[kg/s]
                   0.0000             1.008149E+00             1.233250E-05             7.893024E-06             0.000000E+00             0.000000E+00             2.022552E-05
                   0.1800             1.053044E+00             1.037241E-06             9.907234E-06             0.000000E+00             3.456247E-09             1.094793E-05
                   0.3600             1.052196E+00             6.684438E-07             9.867498E-06             0.000000E+00             6.390837E-09             1.054233E-05
                   0.5400             1.051370E+00             3.097151E-07             9.828950E-06             0.000000E+00             8.833383E-09             1.014750E-05
                   0.7200             1.050580E+00             1.119489E-07             9.791819E-06             0.000000E+00             1.082422E-08             9.914592E-06
                   0.9000             1.049834E+00             6.055296E-08             9.756261E-06             0.000000E+00             1.240979E-08             9.829223E-06
                   1.0800             1.049139E+00             6.040641E-08             9.725175E-06             0.000000E+00             1.364044E-08             9.799222E-06
                   1.2600             1.048496E+00             6.027120E-08             9.695827E-06             0.000000E+00             1.456756E-08             9.770666E-06
                   1.4400             1.047909E+00             6.014764E-08             9.668270E-06             0.000000E+00             1.524403E-08             9.743661E-06
                   1.6200             1.047379E+00             6.003594E-08             9.645317E-06             0.000000E+00             1.572290E-08             9.721075E-06
                   1.8000             1.046907E+00             5.993619E-08             9.624204E-06             0.000000E+00             1.605708E-08             9.700198E-06
                   1.9800             1.046492E+00             5.937514E-08             9.604949E-06             0.000000E+00             1.629915E-08             9.680623E-06
                   2.1600             1.046136E+00             5.929869E-08             9.590331E-06             0.000000E+00             1.650122E-08             9.666131E-06
                   2.3400             1.045837E+00             5.923440E-08             9.577579E-06             0.000000E+00             1.671480E-08             9.653528E-06
                   2.5200             1.045596E+00             5.918226E-08             9.566694E-06             0.000000E+00             1.699071E-08             9.642867E-06
                   2.7000             1.045412E+00             5.914219E-08             9.560439E-06             0.000000E+00             1.737892E-08             9.636960E-06
                   2.8800             1.045285E+00             5.911413E-08             9.556036E-06             0.000000E+00             1.792811E-08             9.633078E-06
                   3.0600             1.045214E+00             5.909789E-08             9.553466E-06             0.000000E+00             1.868460E-08             9.631248E-06
                   3.2400             1.045196E+00             5.909298E-08             9.555425E-06             0.000000E+00             1.968578E-08             9.634204E-06
                   3.4200             1.045210E+00             5.909478E-08             9.558490E-06             0.000000E+00             2.085848E-08             9.638443E-06
                   3.6000             1.045228E+00             5.909725E-08             9.564567E-06             0.000000E+00             2.206576E-08             9.645730E-06
                   3.7800             1.045250E+00             5.910012E-08             9.568088E-06             0.000000E+00             2.330379E-08             9.650492E-06
                   3.9600             1.045274E+00             5.910338E-08             9.571813E-06             0.000000E+00             2.457317E-08             9.655489E-06
                   4.1400             1.045301E+00             5.910698E-08             9.575736E-06             0.000000E+00             2.587405E-08             9.660717E-06
                   4.3200             1.045330E+00             5.911085E-08             9.579851E-06             0.000000E+00             2.720615E-08             9.666168E-06
                   4.5000             1.045361E+00             5.911497E-08             9.584151E-06             0.000000E+00             2.856876E-08             9.671835E-06
                   4.6800             1.045393E+00             5.911927E-08             9.591404E-06             0.000000E+00             2.996076E-08             9.680484E-06
                   4.8600             1.045427E+00             5.912373E-08             9.596056E-06             0.000000E+00             3.138051E-08             9.686560E-06
                   5.0400             1.045461E+00             5.912827E-08             9.600873E-06             0.000000E+00             3.282601E-08             9.692828E-06
                   5.2200             1.045495E+00             5.913287E-08             9.605850E-06             0.000000E+00             3.429480E-08             9.699277E-06
                   5.4000             1.045530E+00             5.913745E-08             9.613759E-06             0.000000E+00             3.578402E-08             9.708680E-06
                   5.5800             1.045564E+00             5.914201E-08             9.619034E-06             0.000000E+00             3.729024E-08             9.715466E-06
                   5.7600             1.045597E+00             5.914647E-08             9.624448E-06             0.000000E+00             3.880972E-08             9.722404E-06
                   5.9400             1.045630E+00             5.915076E-08             9.629994E-06             0.000000E+00             4.033820E-08             9.729483E-06
                   6.1200             1.045661E+00             5.915488E-08             9.638453E-06             0.000000E+00             4.187099E-08             9.739479E-06
                   6.3000             1.045690E+00             5.915875E-08             9.644244E-06             0.000000E+00             4.340303E-08             9.746806E-06
                   6.4800             1.045717E+00             5.916233E-08             9.650147E-06             0.000000E+00             4.492863E-08             9.754238E-06
                   6.6600             1.045741E+00             5.916557E-08             9.656154E-06             0.000000E+00             4.644182E-08             9.761761E-06
                   6.8400             1.045762E+00             5.916843E-08             9.662259E-06             0.000000E+00             4.793613E-08             9.769364E-06
                   7.0200             1.045780E+00             5.917084E-08             9.668456E-06             0.000000E+00             4.940467E-08             9.777031E-06
                   7.2000             1.045795E+00             5.917276E-08             9.674736E-06             0.000000E+00             5.084011E-08             9.784749E-06
                   7.3800             1.045805E+00             5.917416E-08             9.683892E-06             0.000000E+00             5.223473E-08             9.795301E-06
                   7.5600             1.045811E+00             5.917497E-08             9.690321E-06             0.000000E+00             5.358026E-08             9.803076E-06
                   7.7400             1.045812E+00             5.917515E-08             9.696812E-06             0.000000E+00             5.486817E-08             9.810856E-06
                   7.9200             1.045809E+00             5.917463E-08             9.703360E-06             0.000000E+00             5.608947E-08             9.818624E-06
                   8.1000             1.045799E+00             5.917340E-08             9.707149E-06             0.000000E+00             5.723471E-08             9.823557E-06
                   8.2800             1.045784E+00             5.917139E-08             9.713786E-06             0.000000E+00             5.829427E-08             9.831252E-06
                   8.4600             1.045762E+00             5.916855E-08             9.720458E-06             0.000000E+00             5.925798E-08             9.838884E-06
                   8.6400             1.045734E+00             5.916485E-08             9.727158E-06             0.000000E+00             6.011539E-08             9.846438E-06
                   8.8200             1.045700E+00             5.916023E-08             9.733880E-06             0.000000E+00             6.085572E-08             9.853896E-06
                   9.0000             1.045658E+00             5.915465E-08             9.737800E-06             0.000000E+00             6.146788E-08             9.858422E-06
                   9.1800             1.045608E+00             5.914808E-08             9.744542E-06             0.000000E+00             6.194044E-08             9.865630E-06
                   9.3600             1.045550E+00             5.914045E-08             9.751285E-06             0.000000E+00             6.226189E-08             9.872688E-06
                   9.5400             1.045485E+00             5.913174E-08             9.755201E-06             0.000000E+00             6.242024E-08             9.876753E-06
                   9.7200             1.045411E+00             5.912190E-08             9.761926E-06             0.000000E+00             6.240353E-08             9.883451E-06
                   9.9000             1.045328E+00             5.911089E-08             9.765806E-06             0.000000E+00             6.219938E-08             9.887116E-06
                  10.0800             1.045236E+00             5.909869E-08             9.772486E-06             0.000000E+00             6.179552E-08             9.893381E-06
                  10.2600             1.045135E+00             5.908525E-08             9.776306E-06             0.000000E+00             6.117927E-08             9.896570E-06
                  10.4400             1.045024E+00             5.907052E-08             9.780085E-06             0.000000E+00             6.033808E-08             9.899493E-06
                  10.6200             1.044904E+00             5.905450E-08             9.783818E-06             0.000000E+00             5.925930E-08             9.902132E-06
                  10.8000             1.044774E+00             5.903713E-08             9.787499E-06             0.000000E+00             5.793022E-08             9.904467E-06
                  10.9800             1.044633E+00             5.901841E-08             9.791123E-06             0.000000E+00             5.633818E-08             9.906480E-06
                  11.1600             1.044482E+00             5.899828E-08             9.794685E-06             0.000000E+00             5.447058E-08             9.908154E-06
                  11.3400             1.044321E+00             5.897673E-08             9.798178E-06             0.000000E+00             5.231490E-08             9.909470E-06
                  11.5200             1.044149E+00             5.895376E-08             9.801599E-06             0.000000E+00             4.985876E-08             9.910412E-06
                  11.7000             1.043966E+00             5.892932E-08             9.804944E-06             0.000000E+00             4.708997E-08             9.910963E-06
                  11.8800             1.043773E+00             5.890340E-08             9.805361E-06             0.000000E+00             4.399647E-08             9.908261E-06
                  12.0600             1.043568E+00             5.887599E-08             9.808536E-06             0.000000E+00             4.056668E-08             9.907978E-06
                  12.2400             1.043353E+00             5.884709E-08             9.808773E-06             0.000000E+00             3.678910E-08             9.904409E-06
                  12.4200             1.043126E+00             5.881666E-08             9.811764E-06             0.000000E+00             3.265257E-08             9.903233E-06
                  12.6000             1.042888E+00             5.878472E-08             9.811806E-06             0.000000E+00             2.814645E-08             9.898737E-06
                  12.7800             1.042640E+00             5.828295E-08             9.811746E-06             0.000000E+00             2.326044E-08             9.893290E-06
                  12.9600             1.042380E+00             5.824721E-08             9.811582E-06             0.000000E+00             1.798482E-08             9.887814E-06
                  13.1400             1.042109E+00             5.820989E-08             9.811310E-06             0.000000E+00             1.231009E-08             9.881830E-06
                  13.3200             1.041827E+00             5.817104E-08             9.810928E-06             0.000000E+00             6.227502E-09             9.875327E-06
                  13.5000             1.041535E+00             5.813063E-08             9.810435E-06             0.000000E+00            -2.711636E-10             9.868295E-06
                  13.6800             1.041232E+00             5.808870E-08             9.809830E-06             0.000000E+00            -7.193630E-09             9.860725E-06
                  13.8600             1.040918E+00             5.804525E-08             9.809112E-06             0.000000E+00            -1.454675E-08             9.852611E-06
                  14.0400             1.040594E+00             5.800030E-08             9.808281E-06             0.000000E+00            -2.233693E-08             9.843944E-06
                  14.2200             1.040260E+00             5.795386E-08             9.804471E-06             0.000000E+00            -3.056993E-08             9.831855E-06
                  14.4000             1.039916E+00             5.790597E-08             9.803411E-06             0.000000E+00            -3.925053E-08             9.822066E-06
                  14.5800             1.039562E+00             5.785664E-08             9.799370E-06             0.000000E+00            -4.838311E-08             9.808844E-06
                  14.7600             1.039198E+00             5.780591E-08             9.795216E-06             0.000000E+00            -5.797104E-08             9.795051E-06
                  14.9400             1.038826E+00             5.728905E-08             9.790948E-06             0.000000E+00            -6.801695E-08             9.780221E-06
                  15.1200             1.038444E+00             5.723447E-08             9.789439E-06             0.000000E+00            -7.852293E-08             9.768150E-06
                  15.3000             1.038054E+00             5.717858E-08             9.784952E-06             0.000000E+00            -8.948999E-08             9.752640E-06
                  15.4800             1.037655E+00             5.712138E-08             9.780358E-06             0.000000E+00            -1.009185E-07             9.736561E-06
                  15.6600             1.037249E+00             5.706295E-08             9.775660E-06             0.000000E+00            -1.128079E-07             9.719915E-06
                  15.8400             1.036835E+00             5.700330E-08             9.767988E-06             0.000000E+00            -1.251570E-07             9.699834E-06
                  16.0200             1.036413E+00             5.694249E-08             9.763091E-06             0.000000E+00            -1.379638E-07             9.682070E-06
                  16.2000             1.035985E+00             5.688059E-08             9.758102E-06             0.000000E+00            -1.512253E-07             9.663757E-06
                  16.3800             1.035550E+00             5.681762E-08             9.750147E-06             0.000000E+00            -1.649379E-07             9.642027E-06
                  16.5600             1.035110E+00             5.629210E-08             9.744983E-06             0.000000E+00            -1.790972E-07             9.622178E-06
                  16.7400             1.034663E+00             5.622585E-08             9.739741E-06             0.000000E+00            -1.936980E-07             9.602269E-06
                  16.9200             1.034212E+00             5.615867E-08             9.731545E-06             0.000000E+00            -2.087345E-07             9.578969E-06
                  17.1000             1.033756E+00             5.609065E-08             9.723279E-06             0.000000E+00            -2.242000E-07             9.555170E-06
                  17.2800             1.033295E+00             5.602182E-08             9.717830E-06             0.000000E+00            -2.400872E-07             9.533765E-06
                  17.4600             1.032830E+00             5.595227E-08             9.709442E-06             0.000000E+00            -2.563883E-07             9.509006E-06
                  17.6400             1.032362E+00             5.588205E-08             9.701002E-06             0.000000E+00            -2.730943E-07             9.483790E-06
                  17.8200             1.031891E+00             5.581120E-08             9.692517E-06             0.000000E+00            -2.901965E-07             9.458132E-06
                  18.0000             1.031417E+00             5.528094E-08             9.683994E-06             0.000000E+00            -3.076848E-07             9.431590E-06
                  18.1800             1.030941E+00             5.520762E-08             9.678326E-06             0.000000E+00            -3.255491E-07             9.407985E-06
                  18.3600             1.030463E+00             5.513386E-08             9.669748E-06             0.000000E+00            -3.437784E-07             9.381103E-06
                  18.5400             1.029984E+00             5.505973E-08             9.661152E-06             0.000000E+00            -3.623616E-07             9.353851E-06
                  18.7200             1.029504E+00             5.498530E-08             9.652548E-06             0.000000E+00            -3.812869E-07             9.326246E-06
                  18.9000             1.029023E+00             5.491061E-08             9.643941E-06             0.000000E+00            -4.005424E-07             9.298309E-06
                  19.0800             1.028542E+00             5.483576E-08             9.632446E-06             0.000000E+00            -4.201154E-07             9.267167E-06
                  19.2600             1.028062E+00             5.430500E-08             9.623857E-06             0.000000E+00            -4.399935E-07             9.238169E-06
                  19.4400             1.027582E+00             5.422850E-08             9.615289E-06             0.000000E+00            -4.601635E-07             9.209354E-06
                  19.6200             1.027103E+00             5.415199E-08             9.606751E-06             0.000000E+00            -4.806123E-07             9.180290E-06
                  19.8000             1.026626E+00             5.407554E-08             9.598249E-06             0.000000E+00            -5.013265E-07             9.150998E-06
                  19.9800             1.026150E+00             5.399920E-08             9.589791E-06             0.000000E+00            -5.222926E-07             9.121498E-06
                  20.1600             1.025677E+00             5.392305E-08             9.581387E-06             0.000000E+00            -5.434968E-07             9.091813E-06
                  20.3400             1.025206E+00             5.384712E-08             9.570139E-06             0.000000E+00            -5.649256E-07             9.059060E-06
                  20.5200             1.024738E+00             5.331839E-08             9.561860E-06             0.000000E+00            -5.865652E-07             9.028613E-06
                  20.7000             1.024273E+00             5.324164E-08             9.553656E-06             0.000000E+00            -6.084019E-07             8.998496E-06
                  20.8800             1.023811E+00             5.316531E-08             9.545535E-06             0.000000E+00            -6.304219E-07             8.968279E-06
                  21.0600             1.023353E+00             5.308940E-08             9.537505E-06             0.000000E+00            -6.526117E-07             8.937982E-06
                  21.2400             1.022899E+00             5.301401E-08             9.529571E-06             0.000000E+00            -6.749577E-07             8.907628E-06
                  21.4200             1.022449E+00             5.293914E-08             9.518828E-06             0.000000E+00            -6.974467E-07             8.874321E-06
                  21.6000             1.022004E+00             5.286486E-08             9.511108E-06             0.000000E+00            -7.200653E-07             8.843907E-06
                  21.7800             1.021563E+00             5.234068E-08             9.503505E-06             0.000000E+00            -7.428006E-07             8.813045E-06
                  21.9600             1.021128E+00             5.226634E-08             9.496026E-06             0.000000E+00            -7.656398E-07             8.782653E-06
                  22.1400             1.020697E+00             5.219270E-08             9.488678E-06             0.000000E+00            -7.885703E-07             8.752300E-06
                  22.3200             1.020271E+00             5.211982E-08             9.481466E-06             0.000000E+00            -8.115799E-07             8.722006E-06
                  22.5000             1.019851E+00             5.204773E-08             9.474395E-06             0.000000E+00            -8.346564E-07             8.691787E-06
                  22.6800             1.019437E+00             5.197644E-08             9.467473E-06             0.000000E+00            -8.577882E-07             8.661661E-06
                  22.8600             1.019028E+00             5.190602E-08             9.460704E-06             0.000000E+00            -8.809639E-07             8.631646E-06
                  23.0400             1.018625E+00             5.138871E-08             9.454092E-06             0.000000E+00            -9.041724E-07             8.601308E-06
                  23.2200             1.018228E+00             5.131879E-08             9.447643E-06             0.000000E+00            -9.274028E-07             8.571559E-06
                  23.4000             1.017837E+00             5.124982E-08             9.441362E-06             0.000000E+00            -9.506451E-07             8.541967E-06
                  23.5800             1.017452E+00             5.118180E-08             9.435252E-06             0.000000E+00            -9.738890E-07             8.512545E-06
                  23.7600             1.017074E+00             5.111476E-08             9.432261E-06             0.000000E+00            -9.971249E-07             8.486251E-06
                  23.9400             1.016701E+00             5.104873E-08             9.426509E-06             0.000000E+00            -1.020343E-06             8.457214E-06
                  24.1200             1.016335E+00             5.098370E-08             9.420939E-06             0.000000E+00            -1.043536E-06             8.428387E-06
                  24.3000             1.015976E+00             5.091969E-08             9.418508E-06             0.000000E+00            -1.066693E-06             8.402734E-06
                  24.4800             1.015622E+00             5.041109E-08             9.413316E-06             0.000000E+00            -1.089808E-06             8.373919E-06
                  24.6600             1.015276E+00             5.034806E-08             9.408316E-06             0.000000E+00            -1.112872E-06             8.345792E-06
                  24.8400             1.014935E+00             5.028611E-08             9.406471E-06             0.000000E+00            -1.135878E-06             8.320878E-06
                  25.0200             1.014602E+00             5.022523E-08             9.404829E-06             0.000000E+00            -1.158819E-06             8.296235E-06
                  25.2000             1.014274E+00             5.016544E-08             9.400423E-06             0.000000E+00            -1.181689E-06             8.268899E-06
                  25.3800             1.013953E+00             5.010674E-08             9.399188E-06             0.000000E+00            -1.204480E-06             8.244815E-06
                  25.5600             1.013639E+00             5.004913E-08             9.395187E-06             0.000000E+00            -1.227188E-06             8.218049E-06
                  25.7400             1.013331E+00             4.999260E-08             9.394366E-06             0.000000E+00            -1.249806E-06             8.194553E-06
                  25.9200             1.013029E+00             4.949445E-08             9.393756E-06             0.000000E+00            -1.272330E-06             8.170921E-06
                  26.1000             1.012733E+00             4.943915E-08             9.393357E-06             0.000000E+00            -1.294754E-06             8.148042E-06
                  26.2800             1.012444E+00             4.938495E-08             9.393170E-06             0.000000E+00            -1.317074E-06             8.125481E-06
                  26.4600             1.012161E+00             4.933184E-08             9.393195E-06             0.000000E+00            -1.339286E-06             8.103241E-06
                  26.6400             1.011884E+00             4.927983E-08             9.393433E-06             0.000000E+00            -1.361387E-06             8.081326E-06
                  26.8200             1.011614E+00             4.922891E-08             9.393884E-06             0.000000E+00            -1.383372E-06             8.059741E-06
                  27.0000             1.011349E+00             4.917906E-08             9.394547E-06             0.000000E+00            -1.405238E-06             8.038488E-06
                  27.1800             1.011090E+00             4.913026E-08             9.395423E-06             0.000000E+00            -1.426983E-06             8.017570E-06
                  27.3600             1.010837E+00             4.908255E-08             9.396511E-06             0.000000E+00            -1.448604E-06             7.996990E-06
                  27.5400             1.010590E+00             4.903586E-08             9.400827E-06             0.000000E+00            -1.470097E-06             7.979766E-06
                  27.7200             1.010349E+00             4.854968E-08             9.402340E-06             0.000000E+00            -1.491463E-06             7.959427E-06
