                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.516781E-01             5.791442E-02             8.069980E-01             1.694598E+01             1.408823E+01             2.453639E-03             1.694353E+01             3.617019E+01             0.000000E+00
                   0.1800             5.691168E-01             5.791372E-02             7.736310E-01             1.694593E+01             1.380505E+01             2.458080E-03             1.694347E+01             3.617019E+01             0.000000E+00
                   0.3600             5.242596E-01             5.791141E-02             7.742099E-01             1.694571E+01             1.382537E+01             2.471395E-03             1.694324E+01             3.617019E+01             0.000000E+00
                   0.5400             4.792962E-01             5.790756E-02             7.749663E-01             1.694534E+01             1.384945E+01             2.493586E-03             1.694285E+01             3.617019E+01             0.000000E+00
                   0.7200             4.343476E-01             5.790217E-02             7.758538E-01             1.694483E+01             1.387686E+01             2.524652E-03             1.694230E+01             3.617019E+01             0.000000E+00
                   0.9000             3.894941E-01             5.789523E-02             7.768478E-01             1.694417E+01             1.390730E+01             2.564591E-03             1.694160E+01             3.617019E+01             0.000000E+00
                   1.0800             3.447764E-01             5.788676E-02             7.779356E-01             1.694336E+01             1.394059E+01             2.613401E-03             1.694075E+01             3.617019E+01             0.000000E+00
                   1.2600             3.002099E-01             5.787676E-02             7.791103E-01             1.694241E+01             1.397662E+01             2.671080E-03             1.693974E+01             3.617019E+01             0.000000E+00
                   1.4400             2.558208E-01             5.786521E-02             7.803680E-01             1.694131E+01             1.401529E+01             2.737624E-03             1.693858E+01             3.617019E+01             0.000000E+00
                   1.6200             2.116226E-01             5.785213E-02             7.817063E-01             1.694007E+01             1.405651E+01             2.813029E-03             1.693726E+01             3.617019E+01             0.000000E+00
                   1.8000             1.676313E-01             5.783751E-02             7.831235E-01             1.693868E+01             1.410020E+01             2.897292E-03             1.693578E+01             3.617019E+01             0.000000E+00
                   1.9800             1.238526E-01             5.782135E-02             7.846185E-01             1.693714E+01             1.414628E+01             2.990409E-03             1.693415E+01             3.617019E+01             0.000000E+00
                   2.1600             8.030326E-02             5.780366E-02             7.861901E-01             1.693546E+01             1.419467E+01             3.092373E-03             1.693237E+01             3.617019E+01             0.000000E+00
                   2.3400             3.699120E-02             5.778444E-02             7.878373E-01             1.693364E+01             1.424530E+01             3.203180E-03             1.693043E+01             3.617019E+01             0.000000E+00
                   2.5200             6.071073E-03             5.776368E-02             7.895591E-01             1.693166E+01             1.429809E+01             3.322824E-03             1.692834E+01             3.617019E+01             0.000000E+00
                   2.7000             4.888247E-02             5.774139E-02             7.913531E-01             1.692955E+01             1.435297E+01             3.451299E-03             1.692609E+01             3.617019E+01             0.000000E+00
                   2.8800             9.157260E-02             5.771758E-02             7.931997E-01             1.692728E+01             1.440982E+01             3.588597E-03             1.692369E+01             3.617019E+01             0.000000E+00
                   3.0600             1.341858E-01             5.769223E-02             7.950920E-01             1.692488E+01             1.446856E+01             3.734711E-03             1.692114E+01             3.617019E+01             0.000000E+00
                   3.2400             1.767233E-01             5.766536E-02             7.970294E-01             1.692232E+01             1.452915E+01             3.889633E-03             1.691843E+01             3.617019E+01             0.000000E+00
                   3.4200             2.191853E-01             5.763697E-02             7.990118E-01             1.691963E+01             1.459154E+01             4.053356E-03             1.691557E+01             3.617019E+01             0.000000E+00
                   3.6000             2.615715E-01             5.760705E-02             8.010385E-01             1.691678E+01             1.465567E+01             4.225869E-03             1.691256E+01             3.617019E+01             0.000000E+00
                   3.7800             3.038816E-01             5.757561E-02             8.031092E-01             1.691380E+01             1.472151E+01             4.407165E-03             1.690939E+01             3.617019E+01             0.000000E+00
                   3.9600             3.461170E-01             5.754265E-02             8.052234E-01             1.691067E+01             1.478899E+01             4.597233E-03             1.690607E+01             3.617019E+01             0.000000E+00
                   4.1400             3.882770E-01             5.750818E-02             8.073807E-01             1.690740E+01             1.485807E+01             4.796063E-03             1.690260E+01             3.617019E+01             0.000000E+00
                   4.3200             4.303628E-01             5.747219E-02             8.095807E-01             1.690398E+01             1.492870E+01             5.003645E-03             1.689898E+01             3.617019E+01             0.000000E+00
                   4.5000             4.723750E-01             5.743469E-02             8.118226E-01             1.690042E+01             1.500084E+01             5.219967E-03             1.689520E+01             3.617019E+01             0.000000E+00
                   4.6800             5.143137E-01             5.739568E-02             8.141063E-01             1.689672E+01             1.507444E+01             5.445018E-03             1.689128E+01             3.617019E+01             0.000000E+00
                   4.8600             5.561799E-01             5.735516E-02             8.164311E-01             1.689288E+01             1.514946E+01             5.678786E-03             1.688720E+01             3.617019E+01             0.000000E+00
                   5.0400             5.979746E-01             5.731314E-02             8.187966E-01             1.688889E+01             1.522584E+01             5.921258E-03             1.688297E+01             3.617019E+01             0.000000E+00
                   5.2200             6.396984E-01             5.726962E-02             8.212023E-01             1.688477E+01             1.530355E+01             6.172422E-03             1.687859E+01             3.617019E+01             0.000000E+00
                   5.4000             6.813529E-01             5.722459E-02             8.236476E-01             1.688050E+01             1.538255E+01             6.432263E-03             1.687407E+01             3.617019E+01             0.000000E+00
                   5.5800             7.229385E-01             5.717807E-02             8.261321E-01             1.687609E+01             1.546279E+01             6.700768E-03             1.686939E+01             3.617019E+01             0.000000E+00
                   5.7600             7.644574E-01             5.713006E-02             8.286552E-01             1.687154E+01             1.554424E+01             6.977923E-03             1.686456E+01             3.617019E+01             0.000000E+00
                   5.9400             8.059100E-01             5.708055E-02             8.312163E-01             1.686685E+01             1.562686E+01             7.263713E-03             1.685959E+01             3.617019E+01             0.000000E+00
                   6.1200             8.472983E-01             5.702956E-02             8.338151E-01             1.686202E+01             1.571060E+01             7.558123E-03             1.685446E+01             3.617019E+01             0.000000E+00
                   6.3000             8.886240E-01             5.697709E-02             8.364508E-01             1.685705E+01             1.579544E+01             7.861136E-03             1.684919E+01             3.617019E+01             0.000000E+00
                   6.4800             9.298881E-01             5.692313E-02             8.391231E-01             1.685194E+01             1.588134E+01             8.172737E-03             1.684377E+01             3.617019E+01             0.000000E+00
                   6.6600             9.710930E-01             5.686770E-02             8.418313E-01             1.684670E+01             1.596825E+01             8.492910E-03             1.683820E+01             3.617019E+01             0.000000E+00
                   6.8400             1.012240E+00             5.681079E-02             8.445749E-01             1.684131E+01             1.605616E+01             8.821636E-03             1.683249E+01             3.617019E+01             0.000000E+00
                   7.0200             1.053332E+00             5.675241E-02             8.473534E-01             1.683579E+01             1.614502E+01             9.158898E-03             1.682663E+01             3.617019E+01             0.000000E+00
                   7.2000             1.094369E+00             5.669257E-02             8.501661E-01             1.683013E+01             1.623481E+01             9.504679E-03             1.682063E+01             3.617019E+01             0.000000E+00
                   7.3800             1.135356E+00             5.663126E-02             8.530126E-01             1.682433E+01             1.632549E+01             9.858960E-03             1.681448E+01             3.617019E+01             0.000000E+00
                   7.5600             1.176293E+00             5.656850E-02             8.558923E-01             1.681840E+01             1.641704E+01             1.022172E-02             1.680818E+01             3.617019E+01             0.000000E+00
                   7.7400             1.217183E+00             5.650428E-02             8.588046E-01             1.681233E+01             1.650942E+01             1.059295E-02             1.680174E+01             3.617019E+01             0.000000E+00
                   7.9200             1.258029E+00             5.643861E-02             8.617489E-01             1.680613E+01             1.660262E+01             1.097261E-02             1.679516E+01             3.617019E+01             0.000000E+00
                   8.1000             1.298833E+00             5.637149E-02             8.647247E-01             1.679979E+01             1.669659E+01             1.136070E-02             1.678843E+01             3.617019E+01             0.000000E+00
                   8.2800             1.339597E+00             5.630293E-02             8.677314E-01             1.679332E+01             1.679133E+01             1.175719E-02             1.678156E+01             3.617019E+01             0.000000E+00
                   8.4600             1.380324E+00             5.623293E-02             8.707683E-01             1.678672E+01             1.688679E+01             1.216206E-02             1.677455E+01             3.617019E+01             0.000000E+00
                   8.6400             1.421018E+00             5.616150E-02             8.738350E-01             1.677998E+01             1.698296E+01             1.257528E-02             1.676740E+01             3.617019E+01             0.000000E+00
                   8.8200             1.461680E+00             5.608864E-02             8.769307E-01             1.677311E+01             1.707981E+01             1.299685E-02             1.676011E+01             3.617019E+01             0.000000E+00
                   9.0000             1.502314E+00             5.601436E-02             8.800550E-01             1.676611E+01             1.717732E+01             1.342672E-02             1.675268E+01             3.617019E+01             0.000000E+00
                   9.1800             1.542923E+00             5.593865E-02             8.832071E-01             1.675897E+01             1.727547E+01             1.386489E-02             1.674511E+01             3.617019E+01             0.000000E+00
                   9.3600             1.583509E+00             5.586153E-02             8.863865E-01             1.675171E+01             1.737423E+01             1.431133E-02             1.673740E+01             3.617019E+01             0.000000E+00
                   9.5400             1.624076E+00             5.578300E-02             8.895926E-01             1.674431E+01             1.747359E+01             1.476601E-02             1.672955E+01             3.617019E+01             0.000000E+00
                   9.7200             1.664627E+00             5.570307E-02             8.928246E-01             1.673679E+01             1.757352E+01             1.522891E-02             1.672156E+01             3.617019E+01             0.000000E+00
                   9.9000             1.705164E+00             5.562173E-02             8.960821E-01             1.672914E+01             1.767400E+01             1.570000E-02             1.671344E+01             3.617019E+01             0.000000E+00
                  10.0800             1.745692E+00             5.553900E-02             8.993642E-01             1.672135E+01             1.777502E+01             1.617927E-02             1.670517E+01             3.617019E+01             0.000000E+00
                  10.2600             1.786213E+00             5.545488E-02             9.026705E-01             1.671345E+01             1.787655E+01             1.666668E-02             1.669678E+01             3.617019E+01             0.000000E+00
                  10.4400             1.826730E+00             5.536938E-02             9.060001E-01             1.670541E+01             1.797857E+01             1.716221E-02             1.668825E+01             3.617019E+01             0.000000E+00
                  10.6200             1.867247E+00             5.528250E-02             9.093524E-01             1.669725E+01             1.808108E+01             1.766583E-02             1.667958E+01             3.617019E+01             0.000000E+00
                  10.8000             1.907767E+00             5.519424E-02             9.127267E-01             1.668896E+01             1.818404E+01             1.817752E-02             1.667078E+01             3.617019E+01             0.000000E+00
                  10.9800             1.948293E+00             5.510461E-02             9.161224E-01             1.668055E+01             1.828744E+01             1.869724E-02             1.666185E+01             3.617019E+01             0.000000E+00
                  11.1600             1.988829E+00             5.501363E-02             9.195386E-01             1.667201E+01             1.839127E+01             1.922498E-02             1.665279E+01             3.617019E+01             0.000000E+00
                  11.3400             2.029377E+00             5.492128E-02             9.229747E-01             1.666335E+01             1.849550E+01             1.976070E-02             1.664359E+01             3.617019E+01             0.000000E+00
                  11.5200             2.069941E+00             5.482759E-02             9.264299E-01             1.665457E+01             1.860012E+01             2.030438E-02             1.663427E+01             3.617019E+01             0.000000E+00
                  11.7000             2.110524E+00             5.473255E-02             9.299036E-01             1.664567E+01             1.870512E+01             2.085598E-02             1.662481E+01             3.617019E+01             0.000000E+00
                  11.8800             2.151129E+00             5.463617E-02             9.333948E-01             1.663664E+01             1.881047E+01             2.141548E-02             1.661523E+01             3.617019E+01             0.000000E+00
                  12.0600             2.191758E+00             5.453846E-02             9.369028E-01             1.662750E+01             1.891617E+01             2.198284E-02             1.660551E+01             3.617019E+01             0.000000E+00
                  12.2400             2.232416E+00             5.443942E-02             9.404269E-01             1.661823E+01             1.902219E+01             2.255804E-02             1.659567E+01             3.617019E+01             0.000000E+00
                  12.4200             2.273105E+00             5.433906E-02             9.439662E-01             1.660884E+01             1.912852E+01             2.314105E-02             1.658570E+01             3.617019E+01             0.000000E+00
                  12.6000             2.313827E+00             5.423738E-02             9.475200E-01             1.659934E+01             1.923514E+01             2.373184E-02             1.657561E+01             3.617019E+01             0.000000E+00
                  12.7800             2.354586E+00             5.413440E-02             9.510873E-01             1.658972E+01             1.934205E+01             2.433037E-02             1.656539E+01             3.617019E+01             0.000000E+00
                  12.9600             2.395385E+00             5.403011E-02             9.546673E-01             1.657998E+01             1.944922E+01             2.493661E-02             1.655505E+01             3.617019E+01             0.000000E+00
                  13.1400             2.436224E+00             5.392453E-02             9.582592E-01             1.657013E+01             1.955663E+01             2.555053E-02             1.654458E+01             3.617019E+01             0.000000E+00
                  13.3200             2.477108E+00             5.381766E-02             9.618620E-01             1.656016E+01             1.966428E+01             2.617211E-02             1.653399E+01             3.617019E+01             0.000000E+00
                  13.5000             2.518039E+00             5.370951E-02             9.654750E-01             1.655008E+01             1.977215E+01             2.680130E-02             1.652328E+01             3.617019E+01             0.000000E+00
                  13.6800             2.559018E+00             5.360008E-02             9.690971E-01             1.653989E+01             1.988023E+01             2.743807E-02             1.651245E+01             3.617019E+01             0.000000E+00
                  13.8600             2.600048E+00             5.348938E-02             9.727275E-01             1.652958E+01             1.998849E+01             2.808239E-02             1.650150E+01             3.617019E+01             0.000000E+00
                  14.0400             2.641131E+00             5.337743E-02             9.763653E-01             1.651916E+01             2.009694E+01             2.873422E-02             1.649042E+01             3.617019E+01             0.000000E+00
                  14.2200             2.682269E+00             5.326421E-02             9.800094E-01             1.650863E+01             2.020554E+01             2.939354E-02             1.647924E+01             3.617019E+01             0.000000E+00
                  14.4000             2.723462E+00             5.314975E-02             9.836590E-01             1.649799E+01             2.031429E+01             3.006030E-02             1.646793E+01             3.617019E+01             0.000000E+00
                  14.5800             2.764714E+00             5.303405E-02             9.873131E-01             1.648724E+01             2.042317E+01             3.073447E-02             1.645650E+01             3.617019E+01             0.000000E+00
                  14.7600             2.806025E+00             5.291712E-02             9.909707E-01             1.647638E+01             2.053217E+01             3.141602E-02             1.644496E+01             3.617019E+01             0.000000E+00
                  14.9400             2.847397E+00             5.279896E-02             9.946309E-01             1.646542E+01             2.064128E+01             3.210491E-02             1.643331E+01             3.617019E+01             0.000000E+00
                  15.1200             2.888830E+00             5.267958E-02             9.982926E-01             1.645434E+01             2.075048E+01             3.280111E-02             1.642154E+01             3.617019E+01             0.000000E+00
                  15.3000             2.930327E+00             5.255898E-02             1.001955E+00             1.644317E+01             2.085975E+01             3.350456E-02             1.640966E+01             3.617019E+01             0.000000E+00
                  15.4800             2.971887E+00             5.243719E-02             1.005617E+00             1.643189E+01             2.096909E+01             3.421525E-02             1.639767E+01             3.617019E+01             0.000000E+00
                  15.6600             3.013511E+00             5.231419E-02             1.009277E+00             1.642050E+01             2.107848E+01             3.493314E-02             1.638557E+01             3.617019E+01             0.000000E+00
                  15.8400             3.055200E+00             5.219001E-02             1.012935E+00             1.640901E+01             2.118791E+01             3.565817E-02             1.637335E+01             3.617019E+01             0.000000E+00
                  16.0200             3.096954E+00             5.206465E-02             1.016589E+00             1.639742E+01             2.129736E+01             3.639033E-02             1.636103E+01             3.617019E+01             0.000000E+00
                  16.2000             3.138774E+00             5.193811E-02             1.020239E+00             1.638573E+01             2.140683E+01             3.712956E-02             1.634860E+01             3.617019E+01             0.000000E+00
                  16.3800             3.180659E+00             5.181041E-02             1.023884E+00             1.637394E+01             2.151629E+01             3.787583E-02             1.633606E+01             3.617019E+01             0.000000E+00
                  16.5600             3.222611E+00             5.168154E-02             1.027521E+00             1.636205E+01             2.162573E+01             3.862911E-02             1.632342E+01             3.617019E+01             0.000000E+00
