                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.792885E-01             6.525476E-02             1.040835E+00             1.909379E+01             1.691154E+01             2.764624E-03             1.909103E+01             5.853169E+01             0.000000E+00
                   0.1800             5.126962E-01             6.525397E-02             1.017549E+00             1.909373E+01             1.675261E+01             2.769628E-03             1.909096E+01             5.853169E+01             0.000000E+00
                   0.3600             4.323316E-01             6.525137E-02             1.019492E+00             1.909348E+01             1.681580E+01             2.784631E-03             1.909070E+01             5.853169E+01             0.000000E+00
                   0.5400             3.519877E-01             6.524703E-02             1.021692E+00             1.909307E+01             1.688835E+01             2.809635E-03             1.909026E+01             5.853169E+01             0.000000E+00
                   0.7200             2.716907E-01             6.524095E-02             1.024137E+00             1.909249E+01             1.696993E+01             2.844638E-03             1.908965E+01             5.853169E+01             0.000000E+00
                   0.9000             1.914791E-01             6.523314E-02             1.026820E+00             1.909175E+01             1.706022E+01             2.889640E-03             1.908886E+01             5.853169E+01             0.000000E+00
                   1.0800             1.113686E-01             6.522360E-02             1.029736E+00             1.909084E+01             1.715888E+01             2.944636E-03             1.908790E+01             5.853169E+01             0.000000E+00
                   1.2600             3.135324E-02             6.521232E-02             1.032879E+00             1.908977E+01             1.726563E+01             3.009625E-03             1.908676E+01             5.853169E+01             0.000000E+00
                   1.4400             4.854217E-02             6.519931E-02             1.036245E+00             1.908853E+01             1.738013E+01             3.084603E-03             1.908545E+01             5.853169E+01             0.000000E+00
                   1.6200             1.283092E-01             6.518457E-02             1.039830E+00             1.908713E+01             1.750204E+01             3.169565E-03             1.908396E+01             5.853169E+01             0.000000E+00
                   1.8000             2.079328E-01             6.516810E-02             1.043629E+00             1.908557E+01             1.763104E+01             3.264509E-03             1.908230E+01             5.853169E+01             0.000000E+00
                   1.9800             2.874133E-01             6.514989E-02             1.047640E+00             1.908384E+01             1.776681E+01             3.369427E-03             1.908047E+01             5.853169E+01             0.000000E+00
                   2.1600             3.667327E-01             6.512996E-02             1.051859E+00             1.908194E+01             1.790904E+01             3.484315E-03             1.907846E+01             5.853169E+01             0.000000E+00
                   2.3400             4.458868E-01             6.510830E-02             1.056281E+00             1.907988E+01             1.805740E+01             3.609166E-03             1.907627E+01             5.853169E+01             0.000000E+00
                   2.5200             5.248640E-01             6.508491E-02             1.060903E+00             1.907766E+01             1.821159E+01             3.743975E-03             1.907392E+01             5.853169E+01             0.000000E+00
                   2.7000             6.036550E-01             6.505980E-02             1.065721E+00             1.907527E+01             1.837131E+01             3.888732E-03             1.907139E+01             5.853169E+01             0.000000E+00
                   2.8800             6.822536E-01             6.503297E-02             1.070731E+00             1.907273E+01             1.853627E+01             4.043432E-03             1.906868E+01             5.853169E+01             0.000000E+00
                   3.0600             7.606481E-01             6.500441E-02             1.075929E+00             1.907001E+01             1.870619E+01             4.208065E-03             1.906580E+01             5.853169E+01             0.000000E+00
                   3.2400             8.388322E-01             6.497414E-02             1.081311E+00             1.906714E+01             1.888079E+01             4.382623E-03             1.906275E+01             5.853169E+01             0.000000E+00
                   3.4200             9.167982E-01             6.494214E-02             1.086873E+00             1.906410E+01             1.905983E+01             4.567097E-03             1.905953E+01             5.853169E+01             0.000000E+00
                   3.6000             9.945373E-01             6.490843E-02             1.092611E+00             1.906090E+01             1.924304E+01             4.761476E-03             1.905613E+01             5.853169E+01             0.000000E+00
                   3.7800             1.072041E+00             6.487301E-02             1.098521E+00             1.905753E+01             1.943020E+01             4.965750E-03             1.905257E+01             5.853169E+01             0.000000E+00
                   3.9600             1.149303E+00             6.483588E-02             1.104599E+00             1.905401E+01             1.962108E+01             5.179908E-03             1.904883E+01             5.853169E+01             0.000000E+00
                   4.1400             1.226315E+00             6.479703E-02             1.110840E+00             1.905032E+01             1.981547E+01             5.403939E-03             1.904492E+01             5.853169E+01             0.000000E+00
                   4.3200             1.303071E+00             6.475648E-02             1.117240E+00             1.904647E+01             2.001315E+01             5.637830E-03             1.904083E+01             5.853169E+01             0.000000E+00
                   4.5000             1.379564E+00             6.471423E-02             1.123795E+00             1.904246E+01             2.021395E+01             5.881570E-03             1.903658E+01             5.853169E+01             0.000000E+00
                   4.6800             1.455789E+00             6.467028E-02             1.130500E+00             1.903829E+01             2.041767E+01             6.135145E-03             1.903216E+01             5.853169E+01             0.000000E+00
