                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.533147E-01             5.017699E-02             6.011241E-01             1.468434E+01             1.196984E+01             2.125830E-03             1.468221E+01             2.439797E+01             0.000000E+00
                   0.1800             3.586594E-01             5.017638E-02             6.489993E-01             1.468429E+01             1.242158E+01             2.129678E-03             1.468216E+01             2.439797E+01             0.000000E+00
                   0.3600             3.295855E-01             5.017438E-02             6.493175E-01             1.468410E+01             1.244302E+01             2.141214E-03             1.468196E+01             2.439797E+01             0.000000E+00
                   0.5400             3.013450E-01             5.017104E-02             6.494774E-01             1.468378E+01             1.246356E+01             2.160440E-03             1.468162E+01             2.439797E+01             0.000000E+00
                   0.7200             2.734450E-01             5.016637E-02             6.496356E-01             1.468334E+01             1.248457E+01             2.187356E-03             1.468115E+01             2.439797E+01             0.000000E+00
                   0.9000             2.457651E-01             5.016037E-02             6.498335E-01             1.468277E+01             1.250641E+01             2.221959E-03             1.468055E+01             2.439797E+01             0.000000E+00
                   1.0800             2.182801E-01             5.015303E-02             6.500813E-01             1.468207E+01             1.252912E+01             2.264248E-03             1.467981E+01             2.439797E+01             0.000000E+00
                   1.2600             1.909857E-01             5.014436E-02             6.503811E-01             1.468125E+01             1.255270E+01             2.314221E-03             1.467893E+01             2.439797E+01             0.000000E+00
                   1.4400             1.638954E-01             5.013435E-02             6.507325E-01             1.468030E+01             1.257710E+01             2.371874E-03             1.467792E+01             2.439797E+01             0.000000E+00
                   1.6200             1.370196E-01             5.012302E-02             6.511347E-01             1.467922E+01             1.260229E+01             2.437205E-03             1.467678E+01             2.439797E+01             0.000000E+00
                   1.8000             1.103715E-01             5.011035E-02             6.515867E-01             1.467801E+01             1.262822E+01             2.510211E-03             1.467550E+01             2.439797E+01             0.000000E+00
                   1.9800             8.395900E-02             5.009635E-02             6.520874E-01             1.467668E+01             1.265484E+01             2.590887E-03             1.467409E+01             2.439797E+01             0.000000E+00
                   2.1600             5.779562E-02             5.008103E-02             6.526356E-01             1.467523E+01             1.268211E+01             2.679229E-03             1.467255E+01             2.439797E+01             0.000000E+00
                   2.3400             3.188856E-02             5.006437E-02             6.532300E-01             1.467364E+01             1.270998E+01             2.775232E-03             1.467087E+01             2.439797E+01             0.000000E+00
                   2.5200             6.242590E-03             5.004639E-02             6.538685E-01             1.467193E+01             1.273841E+01             2.878892E-03             1.466905E+01             2.439797E+01             0.000000E+00
                   2.7000             1.916311E-02             5.002708E-02             6.545465E-01             1.467010E+01             1.276735E+01             2.990202E-03             1.466711E+01             2.439797E+01             0.000000E+00
                   2.8800             4.446709E-02             5.000645E-02             6.552470E-01             1.466814E+01             1.279674E+01             3.109156E-03             1.466503E+01             2.439797E+01             0.000000E+00
                   3.0600             6.976636E-02             4.998449E-02             6.559582E-01             1.466605E+01             1.282654E+01             3.235749E-03             1.466282E+01             2.439797E+01             0.000000E+00
                   3.2400             9.506379E-02             4.996121E-02             6.566793E-01             1.466384E+01             1.285674E+01             3.369974E-03             1.466047E+01             2.439797E+01             0.000000E+00
                   3.4200             1.203586E-01             4.993661E-02             6.574098E-01             1.466150E+01             1.288734E+01             3.511823E-03             1.465799E+01             2.439797E+01             0.000000E+00
                   3.6000             1.456496E-01             4.991069E-02             6.581493E-01             1.465904E+01             1.291832E+01             3.661289E-03             1.465538E+01             2.439797E+01             0.000000E+00
                   3.7800             1.709353E-01             4.988345E-02             6.588971E-01             1.465645E+01             1.294966E+01             3.818363E-03             1.465264E+01             2.439797E+01             0.000000E+00
                   3.9600             1.962153E-01             4.985489E-02             6.596529E-01             1.465374E+01             1.298137E+01             3.983038E-03             1.464976E+01             2.439797E+01             0.000000E+00
                   4.1400             2.214875E-01             4.982503E-02             6.604161E-01             1.465091E+01             1.301342E+01             4.155304E-03             1.464675E+01             2.439797E+01             0.000000E+00
                   4.3200             2.467512E-01             4.979384E-02             6.611862E-01             1.464795E+01             1.304581E+01             4.335153E-03             1.464361E+01             2.439797E+01             0.000000E+00
                   4.5000             2.720046E-01             4.976135E-02             6.619626E-01             1.464486E+01             1.307852E+01             4.522574E-03             1.464034E+01             2.439797E+01             0.000000E+00
                   4.6800             2.972464E-01             4.972756E-02             6.627448E-01             1.464166E+01             1.311154E+01             4.717558E-03             1.463694E+01             2.439797E+01             0.000000E+00
                   4.8600             3.224748E-01             4.969245E-02             6.635324E-01             1.463833E+01             1.314486E+01             4.920094E-03             1.463341E+01             2.439797E+01             0.000000E+00
                   5.0400             3.476884E-01             4.965604E-02             6.643247E-01             1.463487E+01             1.317845E+01             5.130172E-03             1.462974E+01             2.439797E+01             0.000000E+00
                   5.2200             3.728850E-01             4.961833E-02             6.651211E-01             1.463130E+01             1.321232E+01             5.347779E-03             1.462595E+01             2.439797E+01             0.000000E+00
