                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             5.515603E-04             8.282344E+00             0.000000E+00             1.424611E+00             6.665523E+03
                   0.1800             3.999187E-02             8.612299E+00             0.000000E+00             3.377340E-02             6.666162E+03
                   0.3600             7.006372E-02             8.645772E+00             0.000000E+00             3.373045E-02             6.666419E+03
                   0.5400             9.758053E-02             8.403237E+00             0.000000E+00             1.327993E+00             6.665520E+03
                   0.7200             1.230418E-01             8.421540E+00             0.000000E+00             1.397677E+00             6.665521E+03
                   0.9000             1.474599E-01             8.444750E+00             0.000000E+00             1.427110E+00             6.665524E+03
                   1.0800             1.711234E-01             8.469032E+00             0.000000E+00             1.437698E+00             6.665525E+03
                   1.2600             1.941896E-01             8.492805E+00             0.000000E+00             1.438618E+00             6.665526E+03
                   1.4400             2.167560E-01             8.515305E+00             0.000000E+00             1.434444E+00             6.665525E+03
                   1.6200             2.388890E-01             8.536124E+00             0.000000E+00             1.427688E+00             6.665525E+03
                   1.8000             2.606380E-01             8.555034E+00             0.000000E+00             1.419812E+00             6.665524E+03
                   1.9800             2.820423E-01             8.571906E+00             0.000000E+00             1.411690E+00             6.665523E+03
                   2.1600             3.031344E-01             8.586664E+00             0.000000E+00             1.403865E+00             6.665522E+03
                   2.3400             3.239420E-01             8.599268E+00             0.000000E+00             1.396679E+00             6.665522E+03
                   2.5200             3.444889E-01             8.609696E+00             0.000000E+00             1.390355E+00             6.665521E+03
                   2.7000             3.647961E-01             8.617941E+00             0.000000E+00             1.385040E+00             6.665521E+03
                   2.8800             3.848817E-01             8.624004E+00             0.000000E+00             1.380831E+00             6.665521E+03
                   3.0600             4.047620E-01             8.627897E+00             0.000000E+00             1.377789E+00             6.665521E+03
                   3.2400             4.244513E-01             8.629641E+00             0.000000E+00             1.375946E+00             6.665521E+03
                   3.4200             4.439625E-01             8.629273E+00             0.000000E+00             1.375310E+00             6.665521E+03
                   3.6000             4.633071E-01             8.626865E+00             0.000000E+00             1.375853E+00             6.665521E+03
                   3.7800             4.824954E-01             8.622585E+00             0.000000E+00             1.377481E+00             6.665521E+03
                   3.9600             5.015366E-01             8.617018E+00             0.000000E+00             1.379859E+00             6.665521E+03
                   4.1400             5.204393E-01             8.611210E+00             0.000000E+00             1.382389E+00             6.665521E+03
                   4.3200             5.392112E-01             8.605440E+00             0.000000E+00             1.384912E+00             6.665521E+03
                   4.5000             5.578596E-01             8.599716E+00             0.000000E+00             1.387426E+00             6.665521E+03
                   4.6800             5.763910E-01             8.594038E+00             0.000000E+00             1.389928E+00             6.665522E+03
                   4.8600             5.948117E-01             8.588405E+00             0.000000E+00             1.392417E+00             6.665522E+03
                   5.0400             6.131274E-01             8.582818E+00             0.000000E+00             1.394893E+00             6.665522E+03
                   5.2200             6.313432E-01             8.577277E+00             0.000000E+00             1.397357E+00             6.665522E+03
                   5.4000             6.494643E-01             8.571781E+00             0.000000E+00             1.399807E+00             6.665522E+03
                   5.5800             6.674952E-01             8.566330E+00             0.000000E+00             1.402243E+00             6.665523E+03
                   5.7600             6.854403E-01             8.560924E+00             0.000000E+00             1.404666E+00             6.665523E+03
                   5.9400             7.033037E-01             8.555563E+00             0.000000E+00             1.407075E+00             6.665523E+03
                   6.1200             7.210895E-01             8.550247E+00             0.000000E+00             1.409469E+00             6.665523E+03
                   6.3000             7.388014E-01             8.544976E+00             0.000000E+00             1.411847E+00             6.665523E+03
                   6.4800             7.564428E-01             8.539749E+00             0.000000E+00             1.414212E+00             6.665524E+03
                   6.6600             7.740172E-01             8.534566E+00             0.000000E+00             1.416561E+00             6.665524E+03
                   6.8400             7.915280E-01             8.529428E+00             0.000000E+00             1.418894E+00             6.665524E+03
                   7.0200             8.089782E-01             8.524334E+00             0.000000E+00             1.421212E+00             6.665524E+03
                   7.2000             8.263708E-01             8.519284E+00             0.000000E+00             1.423513E+00             6.665525E+03
                   7.3800             8.437089E-01             8.514277E+00             0.000000E+00             1.425798E+00             6.665525E+03
                   7.5600             8.609951E-01             8.509314E+00             0.000000E+00             1.428067E+00             6.665525E+03
                   7.7400             8.782323E-01             8.504395E+00             0.000000E+00             1.430319E+00             6.665525E+03
                   7.9200             8.954231E-01             8.499518E+00             0.000000E+00             1.432555E+00             6.665526E+03
                   8.1000             9.125700E-01             8.494685E+00             0.000000E+00             1.434774E+00             6.665526E+03
                   8.2800             9.296756E-01             8.489894E+00             0.000000E+00             1.436977E+00             6.665526E+03
                   8.4600             9.467423E-01             8.485147E+00             0.000000E+00             1.439162E+00             6.665527E+03
                   8.6400             9.637726E-01             8.480441E+00             0.000000E+00             1.441331E+00             6.665527E+03
                   8.8200             9.807687E-01             8.475778E+00             0.000000E+00             1.443482E+00             6.665527E+03
                   9.0000             9.977330E-01             8.471157E+00             0.000000E+00             1.445615E+00             6.665527E+03
                   9.1800             1.014668E+00             8.466578E+00             0.000000E+00             1.447731E+00             6.665528E+03
                   9.3600             1.031575E+00             8.462040E+00             0.000000E+00             1.449830E+00             6.665528E+03
                   9.5400             1.048457E+00             8.457544E+00             0.000000E+00             1.451912E+00             6.665528E+03
                   9.7200             1.065315E+00             8.453089E+00             0.000000E+00             1.453977E+00             6.665529E+03
                   9.9000             1.082152E+00             8.448675E+00             0.000000E+00             1.456025E+00             6.665529E+03
                  10.0800             1.098971E+00             8.444302E+00             0.000000E+00             1.458056E+00             6.665529E+03
                  10.2600             1.115771E+00             8.439969E+00             0.000000E+00             1.460070E+00             6.665530E+03
                  10.4400             1.132557E+00             8.435676E+00             0.000000E+00             1.462067E+00             6.665530E+03
                  10.6200             1.149329E+00             8.431423E+00             0.000000E+00             1.464049E+00             6.665530E+03
                  10.8000             1.166089E+00             8.427210E+00             0.000000E+00             1.466015E+00             6.665531E+03
                  10.9800             1.182839E+00             8.423036E+00             0.000000E+00             1.467965E+00             6.665531E+03
                  11.1600             1.199580E+00             8.418901E+00             0.000000E+00             1.469900E+00             6.665531E+03
                  11.3400             1.216315E+00             8.414805E+00             0.000000E+00             1.471820E+00             6.665532E+03
                  11.5200             1.233045E+00             8.410747E+00             0.000000E+00             1.473725E+00             6.665532E+03
                  11.7000             1.249772E+00             8.406727E+00             0.000000E+00             1.475617E+00             6.665532E+03
                  11.8800             1.266497E+00             8.402745E+00             0.000000E+00             1.477496E+00             6.665533E+03
                  12.0600             1.283220E+00             8.398800E+00             0.000000E+00             1.479361E+00             6.665533E+03
                  12.2400             1.299945E+00             8.394893E+00             0.000000E+00             1.481215E+00             6.665533E+03
                  12.4200             1.316672E+00             8.391022E+00             0.000000E+00             1.483057E+00             6.665534E+03
                  12.6000             1.333402E+00             8.387188E+00             0.000000E+00             1.484888E+00             6.665534E+03
                  12.7800             1.350137E+00             8.383389E+00             0.000000E+00             1.486710E+00             6.665534E+03
                  12.9600             1.366878E+00             8.379627E+00             0.000000E+00             1.488522E+00             6.665535E+03
                  13.1400             1.383625E+00             8.375899E+00             0.000000E+00             1.490326E+00             6.665535E+03
                  13.3200             1.400380E+00             8.372207E+00             0.000000E+00             1.492122E+00             6.665535E+03
                  13.5000             1.417144E+00             8.368548E+00             0.000000E+00             1.493913E+00             6.665536E+03
                  13.6800             1.433917E+00             8.364924E+00             0.000000E+00             1.495697E+00             6.665536E+03
                  13.8600             1.450701E+00             8.361333E+00             0.000000E+00             1.497477E+00             6.665536E+03
                  14.0400             1.467495E+00             8.357776E+00             0.000000E+00             1.499255E+00             6.665537E+03
                  14.2200             1.484301E+00             8.354251E+00             0.000000E+00             1.501029E+00             6.665537E+03
                  14.4000             1.501120E+00             8.350759E+00             0.000000E+00             1.502803E+00             6.665538E+03
                  14.5800             1.517951E+00             8.347298E+00             0.000000E+00             1.504577E+00             6.665538E+03
                  14.7600             1.534795E+00             8.343869E+00             0.000000E+00             1.506351E+00             6.665538E+03
                  14.9400             1.551652E+00             8.340471E+00             0.000000E+00             1.508129E+00             6.665539E+03
                  15.1200             1.568523E+00             8.337103E+00             0.000000E+00             1.509910E+00             6.665539E+03
                  15.3000             1.585408E+00             8.333765E+00             0.000000E+00             1.511697E+00             6.665540E+03
                  15.4800             1.602306E+00             8.330457E+00             0.000000E+00             1.513490E+00             6.665540E+03
                  15.6600             1.619219E+00             8.327177E+00             0.000000E+00             1.515290E+00             6.665540E+03
                  15.8400             1.636145E+00             8.323927E+00             0.000000E+00             1.517100E+00             6.665541E+03
                  16.0200             1.653085E+00             8.320704E+00             0.000000E+00             1.518921E+00             6.665541E+03
                  16.2000             1.670038E+00             8.317509E+00             0.000000E+00             1.520753E+00             6.665542E+03
                  16.3800             1.687005E+00             8.314341E+00             0.000000E+00             1.522598E+00             6.665542E+03
                  16.5600             1.703984E+00             8.311199E+00             0.000000E+00             1.524459E+00             6.665542E+03
                  16.7400             1.720975E+00             8.308084E+00             0.000000E+00             1.526335E+00             6.665543E+03
                  16.9200             1.737979E+00             8.304994E+00             0.000000E+00             1.528229E+00             6.665543E+03
