                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.598323E-01             5.001220E-02             6.010483E-01             1.463611E+01             1.194420E+01             2.118848E-03             1.463399E+01             2.623156E+01             0.000000E+00
                   0.1800             3.643823E-01             5.001160E-02             6.489236E-01             1.463607E+01             1.239592E+01             2.122684E-03             1.463395E+01             2.623156E+01             0.000000E+00
                   0.3600             3.350325E-01             5.000960E-02             6.491706E-01             1.463588E+01             1.241662E+01             2.134182E-03             1.463374E+01             2.623156E+01             0.000000E+00
                   0.5400             3.065100E-01             5.000628E-02             6.492588E-01             1.463556E+01             1.243646E+01             2.153345E-03             1.463341E+01             2.623156E+01             0.000000E+00
                   0.7200             2.783160E-01             5.000162E-02             6.493462E-01             1.463512E+01             1.245682E+01             2.180173E-03             1.463294E+01             2.623156E+01             0.000000E+00
                   0.9000             2.503298E-01             4.999564E-02             6.494742E-01             1.463455E+01             1.247804E+01             2.214662E-03             1.463234E+01             2.623156E+01             0.000000E+00
                   1.0800             2.225261E-01             4.998832E-02             6.496531E-01             1.463385E+01             1.250018E+01             2.256812E-03             1.463160E+01             2.623156E+01             0.000000E+00
                   1.2600             1.949006E-01             4.997968E-02             6.498848E-01             1.463303E+01             1.252323E+01             2.306621E-03             1.463073E+01             2.623156E+01             0.000000E+00
                   1.4400             1.674671E-01             4.996971E-02             6.501689E-01             1.463208E+01             1.254715E+01             2.364085E-03             1.462972E+01             2.623156E+01             0.000000E+00
                   1.6200             1.402359E-01             4.995841E-02             6.505047E-01             1.463101E+01             1.257189E+01             2.429201E-03             1.462858E+01             2.623156E+01             0.000000E+00
                   1.8000             1.132206E-01             4.994579E-02             6.508911E-01             1.462981E+01             1.259741E+01             2.501967E-03             1.462731E+01             2.623156E+01             0.000000E+00
                   1.9800             8.642968E-02             4.993183E-02             6.513271E-01             1.462848E+01             1.262367E+01             2.582378E-03             1.462590E+01             2.623156E+01             0.000000E+00
                   2.1600             5.987762E-02             4.991656E-02             6.518116E-01             1.462703E+01             1.265062E+01             2.670430E-03             1.462436E+01             2.623156E+01             0.000000E+00
                   2.3400             3.357397E-02             4.989996E-02             6.523434E-01             1.462545E+01             1.267821E+01             2.766118E-03             1.462269E+01             2.623156E+01             0.000000E+00
                   2.5200             7.529833E-03             4.988203E-02             6.529213E-01             1.462375E+01             1.270639E+01             2.869437E-03             1.462088E+01             2.623156E+01             0.000000E+00
                   2.7000             1.824703E-02             4.986279E-02             6.535438E-01             1.462192E+01             1.273513E+01             2.980382E-03             1.461894E+01             2.623156E+01             0.000000E+00
                   2.8800             4.375735E-02             4.984222E-02             6.542084E-01             1.461997E+01             1.276438E+01             3.098946E-03             1.461687E+01             2.623156E+01             0.000000E+00
                   3.0600             6.904195E-02             4.982033E-02             6.549085E-01             1.461789E+01             1.279408E+01             3.225123E-03             1.461466E+01             2.623156E+01             0.000000E+00
                   3.2400             9.426024E-02             4.979713E-02             6.556255E-01             1.461568E+01             1.282419E+01             3.358907E-03             1.461232E+01             2.623156E+01             0.000000E+00
                   3.4200             1.194752E-01             4.977261E-02             6.563520E-01             1.461335E+01             1.285469E+01             3.500290E-03             1.460985E+01             2.623156E+01             0.000000E+00
                   3.6000             1.446864E-01             4.974678E-02             6.570873E-01             1.461090E+01             1.288557E+01             3.649265E-03             1.460725E+01             2.623156E+01             0.000000E+00
                   3.7800             1.698927E-01             4.971963E-02             6.578309E-01             1.460832E+01             1.291682E+01             3.805823E-03             1.460452E+01             2.623156E+01             0.000000E+00
                   3.9600             1.950934E-01             4.969117E-02             6.585824E-01             1.460562E+01             1.294843E+01             3.969957E-03             1.460165E+01             2.623156E+01             0.000000E+00
                   4.1400             2.202866E-01             4.966140E-02             6.593412E-01             1.460279E+01             1.298037E+01             4.141658E-03             1.459865E+01             2.623156E+01             0.000000E+00
                   4.3200             2.454714E-01             4.963032E-02             6.601068E-01             1.459984E+01             1.301265E+01             4.320916E-03             1.459552E+01             2.623156E+01             0.000000E+00
                   4.5000             2.706460E-01             4.959793E-02             6.608787E-01             1.459677E+01             1.304525E+01             4.507721E-03             1.459226E+01             2.623156E+01             0.000000E+00
                   4.6800             2.958093E-01             4.956425E-02             6.616563E-01             1.459357E+01             1.307816E+01             4.702065E-03             1.458887E+01             2.623156E+01             0.000000E+00
                   4.8600             3.209594E-01             4.952926E-02             6.624392E-01             1.459025E+01             1.311136E+01             4.903936E-03             1.458535E+01             2.623156E+01             0.000000E+00
                   5.0400             3.460947E-01             4.949297E-02             6.632267E-01             1.458681E+01             1.314484E+01             5.113324E-03             1.458170E+01             2.623156E+01             0.000000E+00
                   5.2200             3.712132E-01             4.945538E-02             6.640183E-01             1.458325E+01             1.317859E+01             5.330217E-03             1.457792E+01             2.623156E+01             0.000000E+00
                   5.4000             3.963134E-01             4.941650E-02             6.648135E-01             1.457956E+01             1.321259E+01             5.554604E-03             1.457401E+01             2.623156E+01             0.000000E+00
                   5.5800             4.213928E-01             4.937633E-02             6.656118E-01             1.457575E+01             1.324683E+01             5.786473E-03             1.456997E+01             2.623156E+01             0.000000E+00
                   5.7600             4.464497E-01             4.933487E-02             6.664124E-01             1.457182E+01             1.328130E+01             6.025811E-03             1.456580E+01             2.623156E+01             0.000000E+00
                   5.9400             4.714816E-01             4.929212E-02             6.672149E-01             1.456777E+01             1.331598E+01             6.272606E-03             1.456150E+01             2.623156E+01             0.000000E+00
                   6.1200             4.964864E-01             4.924808E-02             6.680187E-01             1.456360E+01             1.335085E+01             6.526844E-03             1.455708E+01             2.623156E+01             0.000000E+00
                   6.3000             5.214618E-01             4.920277E-02             6.688232E-01             1.455931E+01             1.338591E+01             6.788513E-03             1.455252E+01             2.623156E+01             0.000000E+00
                   6.4800             5.464049E-01             4.915617E-02             6.696279E-01             1.455490E+01             1.342114E+01             7.057597E-03             1.454784E+01             2.623156E+01             0.000000E+00
                   6.6600             5.713135E-01             4.910830E-02             6.704320E-01             1.455037E+01             1.345651E+01             7.334083E-03             1.454303E+01             2.623156E+01             0.000000E+00
