                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.696145E-01             5.791442E-02             8.107226E-01             1.694870E+01             1.474270E+01             2.453639E-03             1.694625E+01             3.622813E+01             0.000000E+00
                   0.1800             4.179545E-01             5.791372E-02             8.452016E-01             1.694865E+01             1.508449E+01             2.458080E-03             1.694619E+01             3.622813E+01             0.000000E+00
                   0.3600             3.680373E-01             5.791141E-02             8.460270E-01             1.694843E+01             1.511818E+01             2.471395E-03             1.694596E+01             3.622813E+01             0.000000E+00
                   0.5400             3.182864E-01             5.790756E-02             8.468914E-01             1.694806E+01             1.515424E+01             2.493586E-03             1.694557E+01             3.622813E+01             0.000000E+00
                   0.7200             2.686558E-01             5.790217E-02             8.478191E-01             1.694755E+01             1.519282E+01             2.524652E-03             1.694503E+01             3.622813E+01             0.000000E+00
                   0.9000             2.191367E-01             5.789523E-02             8.488216E-01             1.694689E+01             1.523396E+01             2.564591E-03             1.694433E+01             3.622813E+01             0.000000E+00
                   1.0800             1.697230E-01             5.788676E-02             8.499044E-01             1.694609E+01             1.527765E+01             2.613401E-03             1.694347E+01             3.622813E+01             0.000000E+00
                   1.2600             1.204042E-01             5.787676E-02             8.510699E-01             1.694514E+01             1.532385E+01             2.671080E-03             1.694246E+01             3.622813E+01             0.000000E+00
                   1.4400             7.119327E-02             5.786521E-02             8.523184E-01             1.694404E+01             1.537252E+01             2.737624E-03             1.694130E+01             3.622813E+01             0.000000E+00
                   1.6200             2.209580E-02             5.785213E-02             8.536496E-01             1.694279E+01             1.542357E+01             2.813029E-03             1.693998E+01             3.622813E+01             0.000000E+00
                   1.8000             2.687700E-02             5.783751E-02             8.550626E-01             1.694140E+01             1.547694E+01             2.897292E-03             1.693851E+01             3.622813E+01             0.000000E+00
                   1.9800             7.572249E-02             5.782135E-02             8.565563E-01             1.693987E+01             1.553255E+01             2.990409E-03             1.693688E+01             3.622813E+01             0.000000E+00
                   2.1600             1.244264E-01             5.780366E-02             8.581294E-01             1.693819E+01             1.559034E+01             3.092373E-03             1.693509E+01             3.622813E+01             0.000000E+00
                   2.3400             1.729827E-01             5.778444E-02             8.597807E-01             1.693636E+01             1.565021E+01             3.203180E-03             1.693316E+01             3.622813E+01             0.000000E+00
                   2.5200             2.213804E-01             5.776368E-02             8.615088E-01             1.693439E+01             1.571210E+01             3.322824E-03             1.693106E+01             3.622813E+01             0.000000E+00
                   2.7000             2.696102E-01             5.774139E-02             8.633121E-01             1.693227E+01             1.577594E+01             3.451299E-03             1.692882E+01             3.622813E+01             0.000000E+00
                   2.8800             3.176645E-01             5.771758E-02             8.651892E-01             1.693000E+01             1.584163E+01             3.588597E-03             1.692642E+01             3.622813E+01             0.000000E+00
                   3.0600             3.655326E-01             5.769223E-02             8.671386E-01             1.692760E+01             1.590912E+01             3.734711E-03             1.692386E+01             3.622813E+01             0.000000E+00
