                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.798962E-01             4.912359E-02             7.010188E-01             1.437606E+01             1.260868E+01             2.081201E-03             1.437398E+01             3.846884E+01             0.000000E+00
                   0.1800             4.152069E-01             4.912300E-02             7.409761E-01             1.437602E+01             1.299256E+01             2.084968E-03             1.437393E+01             3.846884E+01             0.000000E+00
                   0.3600             3.769936E-01             4.912104E-02             7.412595E-01             1.437583E+01             1.301541E+01             2.096262E-03             1.437373E+01             3.846884E+01             0.000000E+00
                   0.5400             3.391352E-01             4.911777E-02             7.415000E-01             1.437552E+01             1.303899E+01             2.115085E-03             1.437340E+01             3.846884E+01             0.000000E+00
                   0.7200             3.014600E-01             4.911320E-02             7.417640E-01             1.437508E+01             1.306386E+01             2.141436E-03             1.437294E+01             3.846884E+01             0.000000E+00
                   0.9000             2.639131E-01             4.910732E-02             7.420769E-01             1.437453E+01             1.309021E+01             2.175312E-03             1.437235E+01             3.846884E+01             0.000000E+00
                   1.0800             2.264757E-01             4.910014E-02             7.424480E-01             1.437384E+01             1.311808E+01             2.216713E-03             1.437163E+01             3.846884E+01             0.000000E+00
                   1.2600             1.891383E-01             4.909165E-02             7.428805E-01             1.437304E+01             1.314746E+01             2.265637E-03             1.437077E+01             3.846884E+01             0.000000E+00
                   1.4400             1.519126E-01             4.908185E-02             7.433748E-01             1.437210E+01             1.317831E+01             2.322080E-03             1.436978E+01             3.846884E+01             0.000000E+00
                   1.6200             1.148063E-01             4.907076E-02             7.439305E-01             1.437105E+01             1.321060E+01             2.386040E-03             1.436866E+01             3.846884E+01             0.000000E+00
                   1.8000             7.783172E-02             4.905836E-02             7.445467E-01             1.436987E+01             1.324427E+01             2.457513E-03             1.436741E+01             3.846884E+01             0.000000E+00
                   1.9800             4.099465E-02             4.904465E-02             7.452223E-01             1.436857E+01             1.327927E+01             2.536495E-03             1.436603E+01             3.846884E+01             0.000000E+00
                   2.1600             4.309596E-03             4.902965E-02             7.459564E-01             1.436714E+01             1.331555E+01             2.622982E-03             1.436452E+01             3.846884E+01             0.000000E+00
                   2.3400             3.221496E-02             4.901334E-02             7.467477E-01             1.436559E+01             1.335306E+01             2.716970E-03             1.436287E+01             3.846884E+01             0.000000E+00
                   2.5200             6.856702E-02             4.899574E-02             7.475953E-01             1.436392E+01             1.339174E+01             2.818453E-03             1.436110E+01             3.846884E+01             0.000000E+00
                   2.7000             1.047357E-01             4.897683E-02             7.484979E-01             1.436212E+01             1.343155E+01             2.927427E-03             1.435919E+01             3.846884E+01             0.000000E+00
                   2.8800             1.407114E-01             4.895663E-02             7.494543E-01             1.436020E+01             1.347243E+01             3.043884E-03             1.435716E+01             3.846884E+01             0.000000E+00
                   3.0600             1.764821E-01             4.893513E-02             7.504635E-01             1.435816E+01             1.351433E+01             3.167819E-03             1.435499E+01             3.846884E+01             0.000000E+00
                   3.2400             2.120385E-01             4.891234E-02             7.515242E-01             1.435599E+01             1.355719E+01             3.299226E-03             1.435269E+01             3.846884E+01             0.000000E+00
                   3.4200             2.473710E-01             4.888826E-02             7.526351E-01             1.435371E+01             1.360098E+01             3.438097E-03             1.435027E+01             3.846884E+01             0.000000E+00
                   3.6000             2.824702E-01             4.886288E-02             7.537948E-01             1.435130E+01             1.364563E+01             3.584425E-03             1.434771E+01             3.846884E+01             0.000000E+00
                   3.7800             3.173281E-01             4.883622E-02             7.550019E-01             1.434876E+01             1.369110E+01             3.738202E-03             1.434502E+01             3.846884E+01             0.000000E+00
                   3.9600             3.519412E-01             4.880826E-02             7.562546E-01             1.434611E+01             1.373734E+01             3.899420E-03             1.434221E+01             3.846884E+01             0.000000E+00
                   4.1400             3.863123E-01             4.877902E-02             7.575502E-01             1.434333E+01             1.378430E+01             4.068069E-03             1.433926E+01             3.846884E+01             0.000000E+00
