                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.855851E-01             6.525476E-02             1.043804E+00             1.909686E+01             1.764286E+01             2.764624E-03             1.909410E+01             4.885454E+01             0.000000E+00
                   0.1800             4.194383E-01             6.525397E-02             1.072040E+00             1.909680E+01             1.795537E+01             2.769628E-03             1.909403E+01             4.885454E+01             0.000000E+00
                   0.3600             3.360217E-01             6.525137E-02             1.074292E+00             1.909655E+01             1.802625E+01             2.784631E-03             1.909377E+01             4.885454E+01             0.000000E+00
                   0.5400             2.526607E-01             6.524703E-02             1.076760E+00             1.909614E+01             1.810573E+01             2.809635E-03             1.909333E+01             4.885454E+01             0.000000E+00
                   0.7200             1.693619E-01             6.524095E-02             1.079446E+00             1.909556E+01             1.819358E+01             2.844638E-03             1.909272E+01             4.885454E+01             0.000000E+00
                   0.9000             8.614963E-02             6.523314E-02             1.082350E+00             1.909482E+01             1.828956E+01             2.889640E-03             1.909193E+01             4.885454E+01             0.000000E+00
                   1.0800             3.029182E-03             6.522360E-02             1.085470E+00             1.909391E+01             1.839339E+01             2.944636E-03             1.909097E+01             4.885454E+01             0.000000E+00
                   1.2600             8.001271E-02             6.521232E-02             1.088806E+00             1.909284E+01             1.850482E+01             3.009625E-03             1.908983E+01             4.885454E+01             0.000000E+00
                   1.4400             1.629568E-01             6.519931E-02             1.092354E+00             1.909160E+01             1.862356E+01             3.084603E-03             1.908852E+01             4.885454E+01             0.000000E+00
                   1.6200             2.457988E-01             6.518457E-02             1.096113E+00             1.909020E+01             1.874931E+01             3.169565E-03             1.908703E+01             4.885454E+01             0.000000E+00
                   1.8000             3.285270E-01             6.516810E-02             1.100079E+00             1.908864E+01             1.888178E+01             3.264509E-03             1.908537E+01             4.885454E+01             0.000000E+00
                   1.9800             4.111441E-01             6.514989E-02             1.104249E+00             1.908690E+01             1.902068E+01             3.369427E-03             1.908354E+01             4.885454E+01             0.000000E+00
                   2.1600             4.936344E-01             6.512996E-02             1.108620E+00             1.908501E+01             1.916571E+01             3.484315E-03             1.908153E+01             4.885454E+01             0.000000E+00
                   2.3400             5.759952E-01             6.510830E-02             1.113188E+00             1.908295E+01             1.931659E+01             3.609166E-03             1.907934E+01             4.885454E+01             0.000000E+00
                   2.5200             6.582163E-01             6.508491E-02             1.117949E+00             1.908073E+01             1.947302E+01             3.743975E-03             1.907698E+01             4.885454E+01             0.000000E+00
                   2.7000             7.402899E-01             6.505980E-02             1.122900E+00             1.907834E+01             1.963474E+01             3.888732E-03             1.907445E+01             4.885454E+01             0.000000E+00
                   2.8800             8.222106E-01             6.503297E-02             1.128036E+00             1.907579E+01             1.980146E+01             4.043432E-03             1.907175E+01             4.885454E+01             0.000000E+00
                   3.0600             9.039678E-01             6.500441E-02             1.133354E+00             1.907308E+01             1.997294E+01             4.208065E-03             1.906887E+01             4.885454E+01             0.000000E+00
                   3.2400             9.855562E-01             6.497414E-02             1.138850E+00             1.907020E+01             2.014890E+01             4.382623E-03             1.906582E+01             4.885454E+01             0.000000E+00
                   3.4200             1.066969E+00             6.494214E-02             1.144519E+00             1.906716E+01             2.032913E+01             4.567097E-03             1.906260E+01             4.885454E+01             0.000000E+00
                   3.6000             1.148198E+00             6.490843E-02             1.150357E+00             1.906396E+01             2.051337E+01             4.761476E-03             1.905920E+01             4.885454E+01             0.000000E+00
                   3.7800             1.229235E+00             6.487301E-02             1.156361E+00             1.906060E+01             2.070140E+01             4.965750E-03             1.905563E+01             4.885454E+01             0.000000E+00
                   3.9600             1.310075E+00             6.483588E-02             1.162525E+00             1.905707E+01             2.089301E+01             5.179908E-03             1.905189E+01             4.885454E+01             0.000000E+00
                   4.1400             1.390711E+00             6.479703E-02             1.168846E+00             1.905338E+01             2.108800E+01             5.403939E-03             1.904798E+01             4.885454E+01             0.000000E+00
                   4.3200             1.471135E+00             6.475648E-02             1.175319E+00             1.904954E+01             2.128618E+01             5.637830E-03             1.904390E+01             4.885454E+01             0.000000E+00
                   4.5000             1.551343E+00             6.471423E-02             1.181939E+00             1.904553E+01             2.148734E+01             5.881570E-03             1.903964E+01             4.885454E+01             0.000000E+00
                   4.6800             1.631327E+00             6.467028E-02             1.188703E+00             1.904135E+01             2.169132E+01             6.135145E-03             1.903522E+01             4.885454E+01             0.000000E+00
                   4.8600             1.711085E+00             6.462462E-02             1.195606E+00             1.903702E+01             2.189796E+01             6.398542E-03             1.903062E+01             4.885454E+01             0.000000E+00
                   5.0400             1.790613E+00             6.457727E-02             1.202643E+00             1.903253E+01             2.210708E+01             6.671746E-03             1.902586E+01             4.885454E+01             0.000000E+00
                   5.2200             1.869909E+00             6.452823E-02             1.209810E+00             1.902788E+01             2.231855E+01             6.954743E-03             1.902093E+01             4.885454E+01             0.000000E+00
                   5.4000             1.948976E+00             6.447750E-02             1.217101E+00             1.902307E+01             2.253222E+01             7.247518E-03             1.901582E+01             4.885454E+01             0.000000E+00
                   5.5800             2.027824E+00             6.442509E-02             1.224511E+00             1.901810E+01             2.274795E+01             7.550055E-03             1.901055E+01             4.885454E+01             0.000000E+00
                   5.7600             2.106477E+00             6.437099E-02             1.232033E+00             1.901298E+01             2.296562E+01             7.862338E-03             1.900511E+01             4.885454E+01             0.000000E+00
                   5.9400             2.184966E+00             6.431521E-02             1.239661E+00             1.900769E+01             2.318511E+01             8.184350E-03             1.899951E+01             4.885454E+01             0.000000E+00
                   6.1200             2.263320E+00             6.425775E-02             1.247388E+00             1.900225E+01             2.340632E+01             8.516074E-03             1.899373E+01             4.885454E+01             0.000000E+00
                   6.3000             2.341551E+00             6.419863E-02             1.255209E+00             1.899665E+01             2.362915E+01             8.857493E-03             1.898779E+01             4.885454E+01             0.000000E+00
                   6.4800             2.419660E+00             6.413783E-02             1.263122E+00             1.899089E+01             2.385349E+01             9.208588E-03             1.898168E+01             4.885454E+01             0.000000E+00
                   6.6600             2.497649E+00             6.407537E-02             1.271122E+00             1.898498E+01             2.407926E+01             9.569340E-03             1.897541E+01             4.885454E+01             0.000000E+00
                   6.8400             2.575517E+00             6.401125E-02             1.279206E+00             1.897891E+01             2.430637E+01             9.939731E-03             1.896897E+01             4.885454E+01             0.000000E+00
                   7.0200             2.653265E+00             6.394548E-02             1.287370E+00             1.897269E+01             2.453473E+01             1.031974E-02             1.896237E+01             4.885454E+01             0.000000E+00
                   7.2000             2.730890E+00             6.387805E-02             1.295612E+00             1.896631E+01             2.476426E+01             1.070935E-02             1.895560E+01             4.885454E+01             0.000000E+00
                   7.3800             2.808395E+00             6.380897E-02             1.303927E+00             1.895978E+01             2.499489E+01             1.110853E-02             1.894867E+01             4.885454E+01             0.000000E+00
                   7.5600             2.885777E+00             6.373825E-02             1.312313E+00             1.895310E+01             2.522655E+01             1.151727E-02             1.894158E+01             4.885454E+01             0.000000E+00
                   7.7400             2.963037E+00             6.366589E-02             1.320767E+00             1.894626E+01             2.545916E+01             1.193555E-02             1.893432E+01             4.885454E+01             0.000000E+00
                   7.9200             3.040175E+00             6.359190E-02             1.329285E+00             1.893927E+01             2.569267E+01             1.236333E-02             1.892691E+01             4.885454E+01             0.000000E+00
                   8.1000             3.117190E+00             6.351627E-02             1.337863E+00             1.893213E+01             2.592701E+01             1.280061E-02             1.891933E+01             4.885454E+01             0.000000E+00
                   8.2800             3.194083E+00             6.343902E-02             1.346500E+00             1.892484E+01             2.616211E+01             1.324735E-02             1.891159E+01             4.885454E+01             0.000000E+00
                   8.4600             3.270851E+00             6.336015E-02             1.355191E+00             1.891739E+01             2.639793E+01             1.370353E-02             1.890369E+01             4.885454E+01             0.000000E+00
                   8.6400             3.347497E+00             6.327967E-02             1.363934E+00             1.890980E+01             2.663441E+01             1.416913E-02             1.889563E+01             4.885454E+01             0.000000E+00
                   8.8200             3.424019E+00             6.319757E-02             1.372725E+00             1.890206E+01             2.687150E+01             1.464413E-02             1.888741E+01             4.885454E+01             0.000000E+00
                   9.0000             3.500416E+00             6.311387E-02             1.381562E+00             1.889417E+01             2.710914E+01             1.512849E-02             1.887904E+01             4.885454E+01             0.000000E+00
                   9.1800             3.576690E+00             6.302857E-02             1.390442E+00             1.888613E+01             2.734730E+01             1.562219E-02             1.887050E+01             4.885454E+01             0.000000E+00
                   9.3600             3.652840E+00             6.294168E-02             1.399362E+00             1.887794E+01             2.758592E+01             1.612521E-02             1.886182E+01             4.885454E+01             0.000000E+00
                   9.5400             3.728865E+00             6.285320E-02             1.408319E+00             1.886961E+01             2.782497E+01             1.663752E-02             1.885297E+01             4.885454E+01             0.000000E+00
                   9.7200             3.804765E+00             6.276313E-02             1.417310E+00             1.886113E+01             2.806440E+01             1.715909E-02             1.884397E+01             4.885454E+01             0.000000E+00
                   9.9000             3.880541E+00             6.267149E-02             1.426333E+00             1.885251E+01             2.830418E+01             1.768989E-02             1.883482E+01             4.885454E+01             0.000000E+00
                  10.0800             3.956192E+00             6.257827E-02             1.435384E+00             1.884374E+01             2.854426E+01             1.822990E-02             1.882551E+01             4.885454E+01             0.000000E+00
                  10.2600             4.031718E+00             6.248349E-02             1.444462E+00             1.883483E+01             2.878461E+01             1.877909E-02             1.881605E+01             4.885454E+01             0.000000E+00
                  10.4400             4.107120E+00             6.238715E-02             1.453564E+00             1.882577E+01             2.902519E+01             1.933743E-02             1.880643E+01             4.885454E+01             0.000000E+00
                  10.6200             4.182397E+00             6.228926E-02             1.462686E+00             1.881657E+01             2.926598E+01             1.990488E-02             1.879667E+01             4.885454E+01             0.000000E+00
                  10.8000             4.257549E+00             6.218981E-02             1.471827E+00             1.880723E+01             2.950693E+01             2.048142E-02             1.878675E+01             4.885454E+01             0.000000E+00
                  10.9800             4.332577E+00             6.208883E-02             1.480984E+00             1.879776E+01             2.974803E+01             2.106702E-02             1.877669E+01             4.885454E+01             0.000000E+00
                  11.1600             4.407480E+00             6.198631E-02             1.490155E+00             1.878814E+01             2.998924E+01             2.166164E-02             1.876647E+01             4.885454E+01             0.000000E+00
                  11.3400             4.482260E+00             6.188226E-02             1.499338E+00             1.877838E+01             3.023053E+01             2.226526E-02             1.875611E+01             4.885454E+01             0.000000E+00
                  11.5200             4.556916E+00             6.177669E-02             1.508529E+00             1.876848E+01             3.047188E+01             2.287785E-02             1.874560E+01             4.885454E+01             0.000000E+00
                  11.7000             4.631449E+00             6.166960E-02             1.517727E+00             1.875845E+01             3.071327E+01             2.349936E-02             1.873495E+01             4.885454E+01             0.000000E+00
                  11.8800             4.705859E+00             6.156101E-02             1.526930E+00             1.874828E+01             3.095465E+01             2.412977E-02             1.872415E+01             4.885454E+01             0.000000E+00
                  12.0600             4.780148E+00             6.145091E-02             1.536135E+00             1.873797E+01             3.119602E+01             2.476905E-02             1.871320E+01             4.885454E+01             0.000000E+00
                  12.2400             4.854314E+00             6.133932E-02             1.545341E+00             1.872753E+01             3.143736E+01             2.541715E-02             1.870211E+01             4.885454E+01             0.000000E+00
                  12.4200             4.928361E+00             6.122624E-02             1.554545E+00             1.871695E+01             3.167863E+01             2.607406E-02             1.869088E+01             4.885454E+01             0.000000E+00
                  12.6000             5.002287E+00             6.111168E-02             1.563745E+00             1.870625E+01             3.191982E+01             2.673972E-02             1.867951E+01             4.885454E+01             0.000000E+00
                  12.7800             5.076094E+00             6.099564E-02             1.572940E+00             1.869540E+01             3.216091E+01             2.741411E-02             1.866799E+01             4.885454E+01             0.000000E+00
                  12.9600             5.149784E+00             6.087814E-02             1.582126E+00             1.868443E+01             3.240188E+01             2.809719E-02             1.865633E+01             4.885454E+01             0.000000E+00
                  13.1400             5.223357E+00             6.075917E-02             1.591304E+00             1.867333E+01             3.264271E+01             2.878893E-02             1.864454E+01             4.885454E+01             0.000000E+00
                  13.3200             5.296815E+00             6.063876E-02             1.600470E+00             1.866210E+01             3.288338E+01             2.948928E-02             1.863261E+01             4.885454E+01             0.000000E+00
                  13.5000             5.370158E+00             6.051690E-02             1.609623E+00             1.865074E+01             3.312388E+01             3.019822E-02             1.862054E+01             4.885454E+01             0.000000E+00
                  13.6800             5.443389E+00             6.039360E-02             1.618761E+00             1.863925E+01             3.336420E+01             3.091569E-02             1.860833E+01             4.885454E+01             0.000000E+00
                  13.8600             5.516510E+00             6.026888E-02             1.627882E+00             1.862763E+01             3.360431E+01             3.164168E-02             1.859599E+01             4.885454E+01             0.000000E+00
                  14.0400             5.589521E+00             6.014273E-02             1.636985E+00             1.861589E+01             3.384420E+01             3.237613E-02             1.858351E+01             4.885454E+01             0.000000E+00
                  14.2200             5.662425E+00             6.001517E-02             1.646069E+00             1.860402E+01             3.408386E+01             3.311901E-02             1.857090E+01             4.885454E+01             0.000000E+00
                  14.4000             5.735224E+00             5.988620E-02             1.655130E+00             1.859203E+01             3.432327E+01             3.387028E-02             1.855816E+01             4.885454E+01             0.000000E+00
                  14.5800             5.807919E+00             5.975583E-02             1.664169E+00             1.857992E+01             3.456243E+01             3.462990E-02             1.854529E+01             4.885454E+01             0.000000E+00
                  14.7600             5.880514E+00             5.962408E-02             1.673184E+00             1.856768E+01             3.480131E+01             3.539784E-02             1.853229E+01             4.885454E+01             0.000000E+00
                  14.9400             5.953011E+00             5.949094E-02             1.682172E+00             1.855533E+01             3.503991E+01             3.617404E-02             1.851915E+01             4.885454E+01             0.000000E+00
                  15.1200             6.025412E+00             5.935643E-02             1.691133E+00             1.854285E+01             3.527821E+01             3.695847E-02             1.850589E+01             4.885454E+01             0.000000E+00
                  15.3000             6.097720E+00             5.922055E-02             1.700065E+00             1.853026E+01             3.551621E+01             3.775109E-02             1.849251E+01             4.885454E+01             0.000000E+00
                  15.4800             6.169938E+00             5.908332E-02             1.708968E+00             1.851754E+01             3.575390E+01             3.855185E-02             1.847899E+01             4.885454E+01             0.000000E+00
                  15.6600             6.242068E+00             5.894474E-02             1.717838E+00             1.850471E+01             3.599126E+01             3.936072E-02             1.846535E+01             4.885454E+01             0.000000E+00
                  15.8400             6.314114E+00             5.880481E-02             1.726676E+00             1.849177E+01             3.622828E+01             4.017765E-02             1.845159E+01             4.885454E+01             0.000000E+00
                  16.0200             6.386080E+00             5.866356E-02             1.735480E+00             1.847871E+01             3.646496E+01             4.100261E-02             1.843770E+01             4.885454E+01             0.000000E+00
                  16.2000             6.457968E+00             5.852099E-02             1.744249E+00             1.846553E+01             3.670128E+01             4.183553E-02             1.842370E+01             4.885454E+01             0.000000E+00
