                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.942988E-01             7.275236E-02             9.120280E-01             2.129104E+01             1.766320E+01             3.082272E-03             2.128796E+01             5.099193E+01             0.000000E+00
                   0.1800             4.414600E-01             7.275148E-02             9.429029E-01             2.129097E+01             1.798160E+01             3.087852E-03             2.128789E+01             5.099193E+01             0.000000E+00
                   0.3600             3.785460E-01             7.274858E-02             9.440256E-01             2.129070E+01             1.802542E+01             3.104578E-03             2.128759E+01             5.099193E+01             0.000000E+00
                   0.5400             3.156870E-01             7.274374E-02             9.452556E-01             2.129024E+01             1.807369E+01             3.132455E-03             2.128711E+01             5.099193E+01             0.000000E+00
                   0.7200             2.528731E-01             7.273697E-02             9.466025E-01             2.128959E+01             1.812638E+01             3.171480E-03             2.128642E+01             5.099193E+01             0.000000E+00
                   0.9000             1.901155E-01             7.272826E-02             9.480711E-01             2.128877E+01             1.818345E+01             3.221652E-03             2.128554E+01             5.099193E+01             0.000000E+00
                   1.0800             1.274152E-01             7.271762E-02             9.496637E-01             2.128775E+01             1.824480E+01             3.282967E-03             2.128447E+01             5.099193E+01             0.000000E+00
                   1.2600             6.476159E-02             7.270505E-02             9.513816E-01             2.128656E+01             1.831035E+01             3.355423E-03             2.128320E+01             5.099193E+01             0.000000E+00
                   1.4400             2.170264E-03             7.269055E-02             9.532241E-01             2.128518E+01             1.837998E+01             3.439016E-03             2.128174E+01             5.099193E+01             0.000000E+00
                   1.6200             6.035379E-02             7.267411E-02             9.551903E-01             2.128362E+01             1.845356E+01             3.533740E-03             2.128008E+01             5.099193E+01             0.000000E+00
                   1.8000             1.227992E-01             7.265574E-02             9.572787E-01             2.128187E+01             1.853098E+01             3.639592E-03             2.127823E+01             5.099193E+01             0.000000E+00
                   1.9800             1.851656E-01             7.263545E-02             9.594882E-01             2.127994E+01             1.861211E+01             3.756565E-03             2.127618E+01             5.099193E+01             0.000000E+00
                   2.1600             2.474381E-01             7.261323E-02             9.618167E-01             2.127783E+01             1.869681E+01             3.884654E-03             2.127394E+01             5.099193E+01             0.000000E+00
                   2.3400             3.096121E-01             7.258908E-02             9.642624E-01             2.127553E+01             1.878495E+01             4.023850E-03             2.127151E+01             5.099193E+01             0.000000E+00
                   2.5200             3.716769E-01             7.256300E-02             9.668235E-01             2.127306E+01             1.887641E+01             4.174148E-03             2.126888E+01             5.099193E+01             0.000000E+00
                   2.7000             4.336234E-01             7.253501E-02             9.694978E-01             2.127039E+01             1.897105E+01             4.335538E-03             2.126606E+01             5.099193E+01             0.000000E+00
                   2.8800             4.954449E-01             7.250509E-02             9.722835E-01             2.126755E+01             1.906875E+01             4.508012E-03             2.126304E+01             5.099193E+01             0.000000E+00
                   3.0600             5.571303E-01             7.247325E-02             9.751782E-01             2.126453E+01             1.916936E+01             4.691561E-03             2.125983E+01             5.099193E+01             0.000000E+00
                   3.2400             6.186725E-01             7.243950E-02             9.781799E-01             2.126132E+01             1.927278E+01             4.886176E-03             2.125643E+01             5.099193E+01             0.000000E+00
                   3.4200             6.800634E-01             7.240383E-02             9.812865E-01             2.125793E+01             1.937887E+01             5.091844E-03             2.125284E+01             5.099193E+01             0.000000E+00
                   3.6000             7.412937E-01             7.236625E-02             9.844956E-01             2.125436E+01             1.948752E+01             5.308557E-03             2.124905E+01             5.099193E+01             0.000000E+00
                   3.7800             8.023546E-01             7.232675E-02             9.878050E-01             2.125061E+01             1.959861E+01             5.536301E-03             2.124508E+01             5.099193E+01             0.000000E+00
                   3.9600             8.632392E-01             7.228535E-02             9.912125E-01             2.124668E+01             1.971201E+01             5.775066E-03             2.124091E+01             5.099193E+01             0.000000E+00
                   4.1400             9.239377E-01             7.224205E-02             9.947158E-01             2.124257E+01             1.982763E+01             6.024837E-03             2.123654E+01             5.099193E+01             0.000000E+00
                   4.3200             9.844432E-01             7.219684E-02             9.983124E-01             2.123828E+01             1.994535E+01             6.285602E-03             2.123199E+01             5.099193E+01             0.000000E+00
                   4.5000             1.044747E+00             7.214973E-02             1.002000E+00             2.123381E+01             2.006506E+01             6.557347E-03             2.122725E+01             5.099193E+01             0.000000E+00
                   4.6800             1.104843E+00             7.210072E-02             1.005776E+00             2.122916E+01             2.018667E+01             6.840057E-03             2.122232E+01             5.099193E+01             0.000000E+00
                   4.8600             1.164723E+00             7.204983E-02             1.009638E+00             2.122433E+01             2.031008E+01             7.133718E-03             2.121719E+01             5.099193E+01             0.000000E+00
                   5.0400             1.224382E+00             7.199704E-02             1.013584E+00             2.121932E+01             2.043518E+01             7.438312E-03             2.121188E+01             5.099193E+01             0.000000E+00
                   5.2200             1.283815E+00             7.194236E-02             1.017610E+00             2.121414E+01             2.056190E+01             7.753825E-03             2.120638E+01             5.099193E+01             0.000000E+00
                   5.4000             1.343020E+00             7.188580E-02             1.021715E+00             2.120877E+01             2.069014E+01             8.080239E-03             2.120069E+01             5.099193E+01             0.000000E+00
                   5.5800             1.401998E+00             7.182736E-02             1.025894E+00             2.120323E+01             2.081982E+01             8.417537E-03             2.119482E+01             5.099193E+01             0.000000E+00
                   5.7600             1.460760E+00             7.176705E-02             1.030144E+00             2.119752E+01             2.095086E+01             8.765700E-03             2.118875E+01             5.099193E+01             0.000000E+00
                   5.9400             1.519331E+00             7.170486E-02             1.034459E+00             2.119163E+01             2.108320E+01             9.124711E-03             2.118250E+01             5.099193E+01             0.000000E+00
                   6.1200             1.577760E+00             7.164080E-02             1.038834E+00             2.118556E+01             2.121676E+01             9.494549E-03             2.117606E+01             5.099193E+01             0.000000E+00
                   6.3000             1.636087E+00             7.157488E-02             1.043262E+00             2.117932E+01             2.135151E+01             9.875196E-03             2.116944E+01             5.099193E+01             0.000000E+00
                   6.4800             1.694327E+00             7.150710E-02             1.047740E+00             2.117290E+01             2.148737E+01             1.026663E-02             2.116263E+01             5.099193E+01             0.000000E+00
                   6.6600             1.752482E+00             7.143747E-02             1.052267E+00             2.116631E+01             2.162429E+01             1.066883E-02             2.115564E+01             5.099193E+01             0.000000E+00
                   6.8400             1.810551E+00             7.136598E-02             1.056840E+00             2.115954E+01             2.176223E+01             1.108178E-02             2.114846E+01             5.099193E+01             0.000000E+00
                   7.0200             1.868533E+00             7.129265E-02             1.061458E+00             2.115260E+01             2.190111E+01             1.150545E-02             2.114110E+01             5.099193E+01             0.000000E+00
                   7.2000             1.926429E+00             7.121747E-02             1.066119E+00             2.114549E+01             2.204090E+01             1.193982E-02             2.113355E+01             5.099193E+01             0.000000E+00
                   7.3800             1.984236E+00             7.114046E-02             1.070821E+00             2.113821E+01             2.218155E+01             1.238487E-02             2.112583E+01             5.099193E+01             0.000000E+00
                   7.5600             2.041954E+00             7.106161E-02             1.075563E+00             2.113076E+01             2.232299E+01             1.284058E-02             2.111792E+01             5.099193E+01             0.000000E+00
                   7.7400             2.099582E+00             7.098094E-02             1.080343E+00             2.112314E+01             2.246520E+01             1.330691E-02             2.110983E+01             5.099193E+01             0.000000E+00
                   7.9200             2.157118E+00             7.089844E-02             1.085158E+00             2.111534E+01             2.260812E+01             1.378385E-02             2.110156E+01             5.099193E+01             0.000000E+00
                   8.1000             2.214562E+00             7.081413E-02             1.090008E+00             2.110738E+01             2.275171E+01             1.427136E-02             2.109311E+01             5.099193E+01             0.000000E+00
                   8.2800             2.271913E+00             7.072800E-02             1.094890E+00             2.109925E+01             2.289593E+01             1.476943E-02             2.108448E+01             5.099193E+01             0.000000E+00
                   8.4600             2.329169E+00             7.064007E-02             1.099804E+00             2.109095E+01             2.304074E+01             1.527803E-02             2.107567E+01             5.099193E+01             0.000000E+00
                   8.6400             2.386329E+00             7.055034E-02             1.104746E+00             2.108249E+01             2.318610E+01             1.579713E-02             2.106669E+01             5.099193E+01             0.000000E+00
                   8.8200             2.443393E+00             7.045881E-02             1.109717E+00             2.107385E+01             2.333197E+01             1.632670E-02             2.105753E+01             5.099193E+01             0.000000E+00
                   9.0000             2.500359E+00             7.036550E-02             1.114713E+00             2.106506E+01             2.347833E+01             1.686671E-02             2.104819E+01             5.099193E+01             0.000000E+00
                   9.1800             2.557227E+00             7.027039E-02             1.119733E+00             2.105609E+01             2.362512E+01             1.741714E-02             2.103868E+01             5.099193E+01             0.000000E+00
                   9.3600             2.613994E+00             7.017352E-02             1.124776E+00             2.104697E+01             2.377233E+01             1.797796E-02             2.102899E+01             5.099193E+01             0.000000E+00
                   9.5400             2.670660E+00             7.007487E-02             1.129841E+00             2.103768E+01             2.391992E+01             1.854913E-02             2.101913E+01             5.099193E+01             0.000000E+00
                   9.7200             2.727224E+00             6.997445E-02             1.134924E+00             2.102822E+01             2.406785E+01             1.913063E-02             2.100909E+01             5.099193E+01             0.000000E+00
                   9.9000             2.783685E+00             6.987228E-02             1.140026E+00             2.101861E+01             2.421611E+01             1.972242E-02             2.099889E+01             5.099193E+01             0.000000E+00
                  10.0800             2.840041E+00             6.976836E-02             1.145144E+00             2.100883E+01             2.436465E+01             2.032447E-02             2.098851E+01             5.099193E+01             0.000000E+00
                  10.2600             2.896292E+00             6.966268E-02             1.150276E+00             2.099890E+01             2.451345E+01             2.093676E-02             2.097796E+01             5.099193E+01             0.000000E+00
                  10.4400             2.952437E+00             6.955527E-02             1.155422E+00             2.098880E+01             2.466249E+01             2.155925E-02             2.096724E+01             5.099193E+01             0.000000E+00
                  10.6200             3.008474E+00             6.944613E-02             1.160580E+00             2.097855E+01             2.481174E+01             2.219190E-02             2.095636E+01             5.099193E+01             0.000000E+00
                  10.8000             3.064403E+00             6.933526E-02             1.165748E+00             2.096814E+01             2.496118E+01             2.283468E-02             2.094530E+01             5.099193E+01             0.000000E+00
                  10.9800             3.120222E+00             6.922267E-02             1.170926E+00             2.095757E+01             2.511078E+01             2.348756E-02             2.093408E+01             5.099193E+01             0.000000E+00
                  11.1600             3.175932E+00             6.910838E-02             1.176110E+00             2.094684E+01             2.526052E+01             2.415051E-02             2.092269E+01             5.099193E+01             0.000000E+00
                  11.3400             3.231531E+00             6.899237E-02             1.181301E+00             2.093597E+01             2.541038E+01             2.482349E-02             2.091114E+01             5.099193E+01             0.000000E+00
                  11.5200             3.287018E+00             6.887467E-02             1.186497E+00             2.092493E+01             2.556034E+01             2.550645E-02             2.089943E+01             5.099193E+01             0.000000E+00
                  11.7000             3.342393E+00             6.875528E-02             1.191696E+00             2.091374E+01             2.571037E+01             2.619938E-02             2.088755E+01             5.099193E+01             0.000000E+00
                  11.8800             3.397655E+00             6.863421E-02             1.196897E+00             2.090241E+01             2.586047E+01             2.690222E-02             2.087550E+01             5.099193E+01             0.000000E+00
                  12.0600             3.452804E+00             6.851146E-02             1.202100E+00             2.089092E+01             2.601060E+01             2.761495E-02             2.086330E+01             5.099193E+01             0.000000E+00
                  12.2400             3.507839E+00             6.838705E-02             1.207301E+00             2.087927E+01             2.616076E+01             2.833752E-02             2.085094E+01             5.099193E+01             0.000000E+00
                  12.4200             3.562760E+00             6.826097E-02             1.212502E+00             2.086748E+01             2.631093E+01             2.906990E-02             2.083841E+01             5.099193E+01             0.000000E+00
                  12.6000             3.617567E+00             6.813325E-02             1.217699E+00             2.085554E+01             2.646108E+01             2.981205E-02             2.082573E+01             5.099193E+01             0.000000E+00
                  12.7800             3.672259E+00             6.800388E-02             1.222893E+00             2.084346E+01             2.661121E+01             3.056392E-02             2.081289E+01             5.099193E+01             0.000000E+00
                  12.9600             3.726836E+00             6.787288E-02             1.228082E+00             2.083123E+01             2.676131E+01             3.132549E-02             2.079990E+01             5.099193E+01             0.000000E+00
                  13.1400             3.781299E+00             6.774025E-02             1.233264E+00             2.081885E+01             2.691135E+01             3.209670E-02             2.078675E+01             5.099193E+01             0.000000E+00
                  13.3200             3.835648E+00             6.760600E-02             1.238439E+00             2.080632E+01             2.706132E+01             3.287752E-02             2.077345E+01             5.099193E+01             0.000000E+00
                  13.5000             3.889883E+00             6.747014E-02             1.243606E+00             2.079366E+01             2.721122E+01             3.366791E-02             2.075999E+01             5.099193E+01             0.000000E+00
