                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.970750E-01             6.537840E-02             1.047071E+00             1.913305E+01             1.768179E+01             2.769862E-03             1.913028E+01             5.759428E+01             0.000000E+00
                   0.1800             4.307867E-01             6.537761E-02             1.075109E+00             1.913299E+01             1.799275E+01             2.774876E-03             1.913021E+01             5.759428E+01             0.000000E+00
                   0.3600             3.471507E-01             6.537501E-02             1.077239E+00             1.913274E+01             1.806247E+01             2.789908E-03             1.912995E+01             5.759428E+01             0.000000E+00
                   0.5400             2.635481E-01             6.537066E-02             1.079589E+00             1.913232E+01             1.814087E+01             2.814959E-03             1.912951E+01             5.759428E+01             0.000000E+00
                   0.7200             1.799855E-01             6.536457E-02             1.082160E+00             1.913175E+01             1.822774E+01             2.850028E-03             1.912890E+01             5.759428E+01             0.000000E+00
                   0.9000             9.648751E-02             6.535675E-02             1.084952E+00             1.913100E+01             1.832281E+01             2.895115E-03             1.912811E+01             5.759428E+01             0.000000E+00
                   1.0800             1.305961E-02             6.534719E-02             1.087964E+00             1.913009E+01             1.842584E+01             2.950216E-03             1.912714E+01             5.759428E+01             0.000000E+00
                   1.2600             7.031142E-02             6.533589E-02             1.091195E+00             1.912902E+01             1.853656E+01             3.015328E-03             1.912600E+01             5.759428E+01             0.000000E+00
                   1.4400             1.536062E-01             6.532286E-02             1.094642E+00             1.912778E+01             1.865467E+01             3.090448E-03             1.912469E+01             5.759428E+01             0.000000E+00
                   1.6200             2.368203E-01             6.530809E-02             1.098302E+00             1.912637E+01             1.877989E+01             3.175571E-03             1.912320E+01             5.759428E+01             0.000000E+00
                   1.8000             3.199419E-01             6.529158E-02             1.102173E+00             1.912481E+01             1.891192E+01             3.270694E-03             1.912153E+01             5.759428E+01             0.000000E+00
                   1.9800             4.029737E-01             6.527334E-02             1.106251E+00             1.912307E+01             1.905046E+01             3.375811E-03             1.911970E+01             5.759428E+01             0.000000E+00
                   2.1600             4.858997E-01             6.525337E-02             1.110533E+00             1.912117E+01             1.919521E+01             3.490917E-03             1.911768E+01             5.759428E+01             0.000000E+00
                   2.3400             5.687174E-01             6.523167E-02             1.115015E+00             1.911911E+01             1.934590E+01             3.616005E-03             1.911549E+01             5.759428E+01             0.000000E+00
                   2.5200             6.514162E-01             6.520824E-02             1.119694E+00             1.911688E+01             1.950222E+01             3.751069E-03             1.911313E+01             5.759428E+01             0.000000E+00
                   2.7000             7.339883E-01             6.518308E-02             1.124566E+00             1.911449E+01             1.966389E+01             3.896101E-03             1.911060E+01             5.759428E+01             0.000000E+00
                   2.8800             8.164281E-01             6.515620E-02             1.129627E+00             1.911194E+01             1.983065E+01             4.051094E-03             1.910789E+01             5.759428E+01             0.000000E+00
                   3.0600             8.987250E-01             6.512759E-02             1.134872E+00             1.910922E+01             2.000223E+01             4.216039E-03             1.910500E+01             5.759428E+01             0.000000E+00
                   3.2400             9.808733E-01             6.509725E-02             1.140298E+00             1.910634E+01             2.017836E+01             4.390928E-03             1.910195E+01             5.759428E+01             0.000000E+00
